gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B	DC	Ery	Gran	HSPC	Mono	NK	T
S100A9	P06702	False	S100A9_HUMAN		CPI-SS048518585	0.022	0.784	0.0	1.702	0.0	1.8	0.188	0.045
S100A8	P05109	False	S100A8_HUMAN		CPI-SS05C3568B3	0.022	0.637	0.0	1.701	0.0	1.698	0.117	0.038
FCRL1	Q96LA6	False	FCRL1_HUMAN		CPI-SS0DE661F9B	0.467	0.007	0.005	0.0	0.008	0.001	0.005	0.002
TNFSF12	O43508	False	TNFSF12_HUMAN		CPI-SS0D14C760A	0.059	0.091	0.0	0.064	0.038	0.167	0.123	0.084
HMGB1	P09429	False	HMGB1_HUMAN		CPI-SS072251A9E	0.955	1.127	1.461	1.223	1.284	0.994	1.032	0.955
HP	P00738	False	HP_HUMAN		CPI-SS09955437E	0.001	0.017	0.0	0.126	0.003	0.161	0.0	0.0
LILRA6	Q6PI73	False	LILRA6_HUMAN		CPI-SS0AC3FFC8B	0.004	0.015	0.0	0.05	0.0	0.115	0.006	0.003
F8	P00451	False	F8_HUMAN		CPI-SS040E214BD	0.001	0.006	0.006	0.012	0.002	0.006	0.0	0.005
HP	P00738	False	HP_HUMAN		CPI-SS00066C66A	0.001	0.017	0.0	0.126	0.003	0.161	0.0	0.0
ADAM10	O14672	False	ADAM10_HUMAN		CPI-SS059C6CBC2	0.137	0.212	0.117	0.229	0.156	0.311	0.185	0.095
ADAM10	O14672	False	ADAM10_HUMAN		CPI-SS06D625799	0.137	0.212	0.117	0.229	0.156	0.311	0.185	0.095
ADAM10	O14672	False	ADAM10_HUMAN		CPI-SS0A2C1C6CE	0.137	0.212	0.117	0.229	0.156	0.311	0.185	0.095
ADAM10	O14672	False	ADAM10_HUMAN		CPI-SS0BECC0DD3	0.137	0.212	0.117	0.229	0.156	0.311	0.185	0.095
TSPAN13	O95857	False	TSPAN13_HUMAN		CPI-SS0CFC35868	0.247	0.259	0.353	0.003	0.157	0.0	0.0	0.001
ADAM10	O14672	False	ADAM10_HUMAN		CPI-SS01BCCEDA6	0.137	0.212	0.117	0.229	0.156	0.311	0.185	0.095
ADAM10	O14672	False	ADAM10_HUMAN		CPI-SS0660CD281	0.137	0.212	0.117	0.229	0.156	0.311	0.185	0.095
ADAM10	O14672	False	ADAM10_HUMAN		CPI-SS0868AEF95	0.137	0.212	0.117	0.229	0.156	0.311	0.185	0.095
ADAM10	O14672	False	ADAM10_HUMAN		CPI-SS0A03A0CBF	0.137	0.212	0.117	0.229	0.156	0.311	0.185	0.095
EPOR	P19235	False	EPOR_HUMAN		CPI-SS091600C50	0.007	0.008	0.478	0.019	0.052	0.023	0.006	0.019
TNFRSF10A	O00220	False	TNFRSF10A_HUMAN		CPI-SS0E3B5FD1B	0.033	0.016	0.005	0.026	0.03	0.036	0.013	0.042
JAK2	O60674	False	JAK2_HUMAN		CPI-SS008113846	0.052	0.321	0.224	0.216	0.154	0.226	0.03	0.024
EPOR	P19235	False	EPOR_HUMAN		CPI-SS0E71CCB88	0.007	0.008	0.478	0.019	0.052	0.023	0.006	0.019
IFNG	P01579	False	IFNG_HUMAN		CPI-SS071B6D5F0	0.001	0.0	0.0	0.0	0.0	0.0	0.024	0.013
EPOR	P19235	False	EPOR_HUMAN		CPI-SS05BACE560	0.007	0.008	0.478	0.019	0.052	0.023	0.006	0.019
EPOR	P19235	False	EPOR_HUMAN		CPI-SS0E2B3EF82	0.007	0.008	0.478	0.019	0.052	0.023	0.006	0.019
CEACAM1	P13688	False	CEACAM1_HUMAN		CPI-SS0B80D33CE	0.006	0.004	0.0	0.0	0.013	0.001	0.0	0.006
LGALS9	O00182	False	LGALS9_HUMAN		CPI-SS0E23CEB91	0.088	0.254	0.302	0.242	0.221	0.258	0.03	0.016
HMGB1	P09429	False	HMGB1_HUMAN		CPI-SS0FB4FDC64	0.955	1.127	1.461	1.223	1.284	0.994	1.032	0.955
MICA	Q29983	False	MICA_HUMAN		CPI-SS0B8087A17	0.014	0.029	0.033	0.023	0.025	0.019	0.019	0.018
ULBP3	Q9BZM4	False	ULBP3_HUMAN		CPI-SS08C62174E	0.0	0.0	0.0	0.0	0.007	0.0	0.006	0.001
MICB	Q29980	False	MICB_HUMAN		CPI-SS09A0B734B	0.017	0.019	0.028	0.033	0.025	0.019	0.007	0.018
ULBP2	Q9BZM5	False	ULBP2_HUMAN		CPI-SS029E933F2	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.003
AGRN	O00468	False	AGRN_HUMAN		CPI-SS0566C7910	0.0	0.006	0.013	0.0	0.004	0.0	0.0	0.002
HP	P00738	False	HP_HUMAN		CPI-SS06BA49E35	0.001	0.017	0.0	0.126	0.003	0.161	0.0	0.0
LGALS9	O00182	False	LGALS9_HUMAN		CPI-SS06721FACB	0.088	0.254	0.302	0.242	0.221	0.258	0.03	0.016
LGALS9	O00182	False	LGALS9_HUMAN		CPI-SS002DF6C31	0.088	0.254	0.302	0.242	0.221	0.258	0.03	0.016
LGALS9	O00182	False	LGALS9_HUMAN		CPI-SS08877A081	0.088	0.254	0.302	0.242	0.221	0.258	0.03	0.016
MMP9	P14780	False	MMP9_HUMAN		CPI-SS0F76A0A74	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0
LAMP1	P11279	False	LAMP1_HUMAN		CPI-SS064281234	0.122	0.244	0.284	0.297	0.244	0.278	0.163	0.145
IL6ST	P40189	False	IL6ST_HUMAN		CPI-SS0CF2358E9	0.026	0.167	0.065	0.155	0.138	0.188	0.019	0.174
ITGA4	P13612	False	ITGA4_HUMAN		CPI-SS0C36CAE10	0.378	0.508	0.725	0.23	0.634	0.382	0.442	0.461
ITGA4	P13612	False	ITGA4_HUMAN		CPI-SS0E3695B92	0.378	0.508	0.725	0.23	0.634	0.382	0.442	0.461
HLA-DRA	P01903	False	HLA-DRA_HUMAN		CPI-SS06571E05E	1.48	1.547	0.029	1.066	0.97	1.118	0.119	0.078
TIMP1	P01033	False	TIMP1_HUMAN		CPI-SS05BDE8B70	0.028	0.5	0.18	0.62	0.267	0.753	0.205	0.14
HLA-DRA	P01903	False	HLA-DRA_HUMAN		CPI-SS03C85A29D	1.48	1.547	0.029	1.066	0.97	1.118	0.119	0.078
HLA-DRB1	P01911	False	HLA-DRB1_HUMAN		CPI-SS059A8EB91	1.4	1.505	0.035	1.07	0.873	1.11	0.071	0.167
CD2	P06729	False	CD2_HUMAN		CPI-SS0A4045603	0.0	0.139	0.003	0.026	0.013	0.007	0.599	0.595
CD2	P06729	False	CD2_HUMAN		CPI-SS03A96DA10	0.0	0.139	0.003	0.026	0.013	0.007	0.599	0.595
CD2	P06729	False	CD2_HUMAN		CPI-SS0413D46BB	0.0	0.139	0.003	0.026	0.013	0.007	0.599	0.595
MDGA1	Q8NFP4	False	MDGA1_HUMAN		CPI-SS048C20B1D	0.01	0.0	0.0	0.0	0.004	0.0	0.013	0.009
CD247	P20963	False	CD247_HUMAN		CPI-SS0056BEE00	0.01	0.004	0.0	0.004	0.013	0.006	0.946	0.425
CD276	Q5ZPR3	False	CD276_HUMAN		CPI-SS0A41D67A2	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001
CD79A	P11912	False	CD79A_HUMAN		CPI-SS0CC9F3B13	1.05	0.032	0.006	0.003	0.043	0.01	0.0	0.027
KIR3DL1	P43629	False	KIR3DL1_HUMAN		CPI-SS075018616	0.0	0.0	0.0	0.0	0.0	0.0	0.038	0.004
TNFSF9	P41273	False	TNFSF9_HUMAN		CPI-SS0431D2256	0.007	0.03	0.0	0.019	0.002	0.005	0.0	0.013
TNFSF9	P41273	False	TNFSF9_HUMAN		CPI-SS047CD2E9F	0.007	0.03	0.0	0.019	0.002	0.005	0.0	0.013
CD69	Q07108	False	CD69_HUMAN		CPI-SS06A7159A8	0.17	0.018	0.0	0.008	0.132	0.016	0.285	0.287
CD8A	P01732	False	CD8A_HUMAN		CPI-SS0E171D68A	0.001	0.0	0.001	0.0	0.004	0.001	0.044	0.282
SLC16A4	O15374	False	SLC16A4_HUMAN		CPI-SS04AD1BAC9	0.065	0.01	0.12	0.019	0.045	0.017	0.044	0.046
CD8B	P10966	False	CD8B_HUMAN		CPI-SS000AD971E	0.002	0.0	0.007	0.002	0.008	0.001	0.006	0.471
CD8A	P01732	False	CD8A_HUMAN		CPI-SS07873619C	0.001	0.0	0.001	0.0	0.004	0.001	0.044	0.282
TNFRSF17	Q02223	False	TNFRSF17_HUMAN		CPI-SS0F14A922C	0.065	0.044	0.002	0.0	0.01	0.0	0.0	0.0
TNFRSF17	Q02223	False	TNFRSF17_HUMAN		CPI-SS094E9B7E1	0.065	0.044	0.002	0.0	0.01	0.0	0.0	0.0
CCR2	P41597	False	CCR2_HUMAN		CPI-SS004BACDDD	0.004	0.231	0.0	0.163	0.022	0.117	0.006	0.004
CCR2	P41597	False	CCR2_HUMAN		CPI-SS089716E86	0.004	0.231	0.0	0.163	0.022	0.117	0.006	0.004
LAG3	P18627	False	LAG3_HUMAN		CPI-SS08DCD0534	0.002	0.004	0.001	0.0	0.02	0.001	0.007	0.032
LAG3	P18627	False	LAG3_HUMAN		CPI-SS0DDC6EF4D	0.002	0.004	0.001	0.0	0.02	0.001	0.007	0.032
C1QB	P02746	False	C1QB_HUMAN		CPI-SS043858F99	0.0	0.009	0.0	0.0	0.0	0.001	0.0	0.001
LTF	P02788	False	LTF_HUMAN		CPI-SS060130A78	0.001	0.003	0.001	0.0	0.0	0.0	0.0	0.0
LTF	P02788	False	LTF_HUMAN		CPI-SS0A1E5628B	0.001	0.003	0.001	0.0	0.0	0.0	0.0	0.0
PSAP	P07602	False	PSAP_HUMAN		CPI-SS0E6842555	0.151	0.872	0.258	0.789	0.241	1.118	0.175	0.128
HSP90B1	P14625	False	HSP90B1_HUMAN		CPI-SS0CACF79C1	0.416	1.033	0.709	0.871	0.74	0.578	0.572	0.478
VCAN	P13611	False	VCAN_HUMAN		CPI-SS084FDDF43	0.016	0.546	0.0	1.058	0.0	1.263	0.014	0.013
CD14	P08571	False	CD14_HUMAN		CPI-SS056053483	0.008	0.268	0.0	0.525	0.0	1.028	0.009	0.009
HSP90B1	P14625	False	HSP90B1_HUMAN		CPI-SS09FA96171	0.416	1.033	0.709	0.871	0.74	0.578	0.572	0.478
IRAK4	Q9NWZ3	False	IRAK4_HUMAN		CPI-SS0621B2743	0.121	0.192	0.105	0.118	0.131	0.111	0.136	0.106
FARP2	O94887	False	FARP2_HUMAN		CPI-SS0AA6F9F3A	0.043	0.083	0.093	0.015	0.024	0.015	0.007	0.008
SEMA6B	Q9H3T3	False	SEMA6B_HUMAN		CPI-SS0F2BBEFD1	0.002	0.005	0.013	0.016	0.002	0.009	0.006	0.002
FARP2	O94887	False	FARP2_HUMAN		CPI-SS0119E6ECC	0.043	0.083	0.093	0.015	0.024	0.015	0.007	0.008
PLXNC1	O60486	False	PLXNC1_HUMAN		CPI-SS02B567BC7	0.033	0.105	0.094	0.098	0.126	0.206	0.012	0.022
ICOSLG	O75144	False	ICOSLG_HUMAN		CPI-SS0061538EC	0.057	0.009	0.0	0.006	0.006	0.019	0.007	0.005
ICOSLG	O75144	False	ICOSLG_HUMAN		CPI-SS0469D07EA	0.057	0.009	0.0	0.006	0.006	0.019	0.007	0.005
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0BEB3022A	0.001	0.035	0.016	0.009	0.011	0.009	0.0	0.002
BPI	P17213	False	BPI_HUMAN		CPI-SS0FD369AFF	0.0	0.007	0.001	0.07	0.0	0.062	0.0	0.0
IGSF10	Q6WRI0	False	IGSF10_HUMAN		CPI-SS02C85DC24	0.001	0.023	0.015	0.0	0.18	0.001	0.0	0.001
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS02BC55076	0.001	0.035	0.016	0.009	0.011	0.009	0.0	0.002
TNFRSF13B	O14836	False	TNFRSF13B_HUMAN		CPI-SS0AA47D179	0.094	0.002	0.0	0.0	0.004	0.002	0.0	0.001
IL10	P22301	False	IL10_HUMAN		CPI-SS0ECAA2324	0.001	0.003	0.0	0.0	0.0	0.002	0.0	0.001
CD27	P26842	False	CD27_HUMAN		CPI-SS0D4BF6CA3	0.096	0.009	0.005	0.002	0.002	0.001	0.018	0.452
PTPRD	P23468	False	PTPRD_HUMAN		CPI-SS0B54A391A	0.001	0.0	0.0	0.0	0.044	0.0	0.0	0.0
PTPRD	P23468	False	PTPRD_HUMAN		CPI-SS00B8FBA7D	0.001	0.0	0.0	0.0	0.044	0.0	0.0	0.0
PTPRS	Q13332	False	PTPRS_HUMAN		CPI-SS08AFCDA64	0.004	0.096	0.002	0.003	0.017	0.0	0.0	0.002
ROBO3	Q96MS0	False	ROBO3_HUMAN		CPI-SS0F2FBF1F6	0.002	0.042	0.003	0.014	0.034	0.005	0.032	0.012
PSPN	O60542	False	PSPN_HUMAN		CPI-SS0A90BA43B	0.001	0.0	0.004	0.009	0.003	0.004	0.0	0.003
CD14	P08571	False	CD14_HUMAN		CPI-SS0326BE09E	0.008	0.268	0.0	0.525	0.0	1.028	0.009	0.009
SEMA4A	Q9H3S1	False	SEMA4A_HUMAN		CPI-SS044C72D0D	0.009	0.145	0.0	0.138	0.05	0.128	0.0	0.001
SEMA3C	Q99985	False	SEMA3C_HUMAN		CPI-SS0E7B91F39	0.002	0.048	0.007	0.012	0.058	0.043	0.0	0.0
SELL	P14151	False	SELL_HUMAN		CPI-SS0EB5AEC83	0.416	0.661	0.0	0.607	0.583	0.565	0.406	0.406
SELP	P16109	False	SELP_HUMAN		CPI-SS015E1E2C6	0.001	0.0	0.006	0.002	0.016	0.002	0.0	0.001
SELL	P14151	False	SELL_HUMAN		CPI-SS0D8CC2248	0.416	0.661	0.0	0.607	0.583	0.565	0.406	0.406
F2R	P25116	False	F2R_HUMAN		CPI-SS096D49CD0	0.002	0.0	0.062	0.004	0.129	0.0	0.07	0.04
GZMB	P10144	False	GZMB_HUMAN		CPI-SS013B06D78	0.004	0.456	0.0	0.001	0.022	0.001	0.858	0.06
TLR2	O60603	False	TLR2_HUMAN		CPI-SS007504828	0.004	0.127	0.0	0.186	0.008	0.253	0.011	0.005
SELP	P16109	False	SELP_HUMAN		CPI-SS06ABF2F5A	0.001	0.0	0.006	0.002	0.016	0.002	0.0	0.001
RET	P07949	False	RET_HUMAN		CPI-SS0AB196F4D	0.0	0.016	0.0	0.0	0.0	0.002	0.0	0.0
GFRA2	O00451	False	GFRA2_HUMAN		CPI-SS0CAAEEB71	0.0	0.034	0.0	0.0	0.0	0.003	0.0	0.001
RET	P07949	False	RET_HUMAN		CPI-SS09F42E353	0.0	0.016	0.0	0.0	0.0	0.002	0.0	0.0
TGFBR2	P37173	False	TGFBR2_HUMAN		CPI-SS0997B680C	0.26	0.322	0.043	0.112	0.108	0.218	0.175	0.276
PLXNA2	O75051	False	PLXNA2_HUMAN		CPI-SS062CA4722	0.0	0.003	0.0	0.003	0.0	0.008	0.0	0.001
PLXNA2	O75051	False	PLXNA2_HUMAN		CPI-SS0991832A3	0.0	0.003	0.0	0.003	0.0	0.008	0.0	0.001
SLC16A7	O60669	False	SLC16A7_HUMAN		CPI-SS0544B24DF	0.09	0.106	0.097	0.069	0.115	0.084	0.09	0.137
TNFSF10	P50591	False	TNFSF10_HUMAN		CPI-SS00E80BA8F	0.093	0.306	0.013	0.391	0.142	0.571	0.158	0.095
PSPN	O60542	False	PSPN_HUMAN		CPI-SS0A8C96DB2	0.001	0.0	0.004	0.009	0.003	0.004	0.0	0.003
GFRA2	O00451	False	GFRA2_HUMAN		CPI-SS091FFB132	0.0	0.034	0.0	0.0	0.0	0.003	0.0	0.001
ADORA2B	P29275	False	ADORA2B_HUMAN		CPI-SS079728E8B	0.0	0.012	0.009	0.012	0.017	0.014	0.0	0.0
ADORA2A	P29274	False	ADORA2A_HUMAN		CPI-SS03E273233	0.021	0.005	0.001	0.01	0.003	0.018	0.0	0.032
ADORA2B	P29275	False	ADORA2B_HUMAN		CPI-SS061F30C20	0.0	0.012	0.009	0.012	0.017	0.014	0.0	0.0
ADORA2A	P29274	False	ADORA2A_HUMAN		CPI-SS0B01D8766	0.021	0.005	0.001	0.01	0.003	0.018	0.0	0.032
TBXA2R	P21731	False	TBXA2R_HUMAN		CPI-SS042EB8C7A	0.011	0.0	0.001	0.0	0.014	0.0	0.0	0.007
PTGIR	P43119	False	PTGIR_HUMAN		CPI-SS05D406038	0.002	0.053	0.0	0.013	0.023	0.032	0.0	0.002
PTGER3	P43115	False	PTGER3_HUMAN		CPI-SS043E0F61D	0.0	0.006	0.001	0.0	0.016	0.0	0.0	0.0
LEAP2	Q969E1	False	LEAP2_HUMAN		CPI-SS02DF51C5C	0.032	0.016	0.017	0.01	0.013	0.006	0.032	0.022
TBXA2R	P21731	False	TBXA2R_HUMAN		CPI-SS06D2C0475	0.011	0.0	0.001	0.0	0.014	0.0	0.0	0.007
CD7	P09564	False	CD7_HUMAN		CPI-SS0B3A04187	0.004	0.029	0.022	0.006	0.063	0.01	0.942	0.462
CHRM3	P20309	False	CHRM3_HUMAN		CPI-SS09392AE55	0.0	0.0	0.0	0.0	0.101	0.0	0.0	0.001
DAG1	Q14118	False	DAG1_HUMAN		CPI-SS0A3163194	0.017	0.021	0.074	0.018	0.042	0.019	0.006	0.016
TGFBR2	P37173	False	TGFBR2_HUMAN		CPI-SS0EED155F0	0.26	0.322	0.043	0.112	0.108	0.218	0.175	0.276
PTDSS1	P48651	False	PTDSS1_HUMAN		CPI-SS07173104C	0.037	0.095	0.118	0.173	0.151	0.112	0.032	0.036
NMU	P48645	False	NMU_HUMAN		CPI-SS018BD4882	0.0	0.0	0.376	0.0	0.007	0.0	0.0	0.001
GPI	P06744	False	GPI_HUMAN		CPI-SS0F8A4DB6D	0.05	0.12	0.124	0.212	0.197	0.135	0.044	0.067
OPRL1	P41146	False	OPRL1_HUMAN		CPI-SS0314D3CCF	0.007	0.031	0.0	0.023	0.004	0.026	0.0	0.004
CXADR	P78310	False	CXADR_HUMAN		CPI-SS00AC4C4C0	0.001	0.0	0.131	0.0	0.043	0.0	0.0	0.004
EFEMP2	O95967	False	EFEMP2_HUMAN		CPI-SS074FE4C02	0.002	0.0	0.002	0.008	0.008	0.002	0.007	0.003
EFEMP2	O95967	False	EFEMP2_HUMAN		CPI-SS0C8D9821F	0.002	0.0	0.002	0.008	0.008	0.002	0.007	0.003
SLPI	P03973	False	SLPI_HUMAN		CPI-SS0C9834B1D	0.0	0.0	0.0	0.006	0.0	0.002	0.0	0.0
TPH1	P17752	False	TPH1_HUMAN		CPI-SS00A6E1AB9	0.006	0.0	0.007	0.008	0.01	0.001	0.007	0.007
TPH1	P17752	False	TPH1_HUMAN		CPI-SS04F854358	0.006	0.0	0.007	0.008	0.01	0.001	0.007	0.007
PECAM1	P16284	False	PECAM1_HUMAN		CPI-SS0E0DEA7D5	0.036	0.198	0.002	0.319	0.189	0.413	0.107	0.101
DYSF	O75923	False	DYSF_HUMAN		CPI-SS00D8D246A	0.002	0.0	0.0	0.041	0.0	0.09	0.006	0.002
IL2RA	P01589	False	IL2RA_HUMAN		CPI-SS04D1AB4B5	0.026	0.003	0.001	0.0	0.007	0.0	0.007	0.007
IL2RA	P01589	False	IL2RA_HUMAN		CPI-SS07D81C1FE	0.026	0.003	0.001	0.0	0.007	0.0	0.007	0.007
IL2RB	P14784	False	IL2RB_HUMAN		CPI-SS0205C2780	0.001	0.0	0.002	0.0	0.011	0.001	0.461	0.074
IL2RG	P31785	False	IL2RG_HUMAN		CPI-SS0EF8CC32C	0.316	0.233	0.062	0.032	0.181	0.042	0.611	0.505
IL6ST	P40189	False	IL6ST_HUMAN		CPI-SS098EB45A0	0.026	0.167	0.065	0.155	0.138	0.188	0.019	0.174
IL6ST	P40189	False	IL6ST_HUMAN		CPI-SS01898A278	0.026	0.167	0.065	0.155	0.138	0.188	0.019	0.174
PTPN6	P29350	False	PTPN6_HUMAN		CPI-SS05F8AE2D1	0.482	0.441	0.039	0.457	0.217	0.487	0.319	0.201
NCR3	O14931	False	NCR3_HUMAN		CPI-SS027AFFC0E	0.07	0.007	0.002	0.0	0.007	0.0	0.361	0.126
NCR3	O14931	False	NCR3_HUMAN		CPI-SS02955C9A6	0.07	0.007	0.002	0.0	0.007	0.0	0.361	0.126
NCR3	O14931	False	NCR3_HUMAN		CPI-SS0F94547B2	0.07	0.007	0.002	0.0	0.007	0.0	0.361	0.126
NCR3	O14931	False	NCR3_HUMAN		CPI-SS00F740E80	0.07	0.007	0.002	0.0	0.007	0.0	0.361	0.126
SMO	Q99835	False	SMO_HUMAN		CPI-SS02FC2F9DE	0.001	0.003	0.004	0.0	0.013	0.0	0.0	0.0
KLRK1	P26718	False	KLRK1_HUMAN		CPI-SS0215EEB87	0.059	0.008	0.0	0.003	0.0	0.003	0.627	0.353
F3	P13726	False	F3_HUMAN		CPI-SS0A81C6702	0.0	0.0	0.0	0.005	0.003	0.002	0.0	0.0
KLRK1	P26718	False	KLRK1_HUMAN		CPI-SS057DA7A52	0.059	0.008	0.0	0.003	0.0	0.003	0.627	0.353
KLRK1	P26718	False	KLRK1_HUMAN		CPI-SS07B38BA70	0.059	0.008	0.0	0.003	0.0	0.003	0.627	0.353
IL12A	P29459	False	IL12A_HUMAN		CPI-SS0B0F18200	0.005	0.006	0.001	0.002	0.025	0.0	0.0	0.002
IL12A	P29459	False	IL12A_HUMAN		CPI-SS06B88323E	0.005	0.006	0.001	0.002	0.025	0.0	0.0	0.002
KLRB1	Q12918	False	KLRB1_HUMAN		CPI-SS0FDCCF145	0.002	0.0	0.005	0.004	0.004	0.003	0.853	0.196
KLRB1	Q12918	False	KLRB1_HUMAN		CPI-SS0CB0F5001	0.002	0.0	0.005	0.004	0.004	0.003	0.853	0.196
KLRB1	Q12918	False	KLRB1_HUMAN		CPI-SS0E292C126	0.002	0.0	0.005	0.004	0.004	0.003	0.853	0.196
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS02A0FF87F	0.302	0.097	0.096	0.063	0.082	0.049	0.129	0.076
IL10	P22301	False	IL10_HUMAN		CPI-SS04DB1A67D	0.001	0.003	0.0	0.0	0.0	0.002	0.0	0.001
IL10RB	Q08334	False	IL10RB_HUMAN		CPI-SS0B81DFF66	0.087	0.289	0.046	0.274	0.106	0.265	0.069	0.054
IFNL1	Q8IU54	False	IFNL1_HUMAN		CPI-SS03B964701	0.0	0.019	0.0	0.0	0.0	0.0	0.013	0.005
IL10	P22301	False	IL10_HUMAN		CPI-SS0FC978E30	0.001	0.003	0.0	0.0	0.0	0.002	0.0	0.001
IL10	P22301	False	IL10_HUMAN		CPI-SS00F4BAA12	0.001	0.003	0.0	0.0	0.0	0.002	0.0	0.001
IL10RB	Q08334	False	IL10RB_HUMAN		CPI-SS0B36B7830	0.087	0.289	0.046	0.274	0.106	0.265	0.069	0.054
IL10RB	Q08334	False	IL10RB_HUMAN		CPI-SS091E687E1	0.087	0.289	0.046	0.274	0.106	0.265	0.069	0.054
RYR1	P21817	False	RYR1_HUMAN		CPI-SS0D0EEF076	0.001	0.046	0.002	0.012	0.013	0.012	0.0	0.009
HDC	P19113	False	HDC_HUMAN		CPI-SS02BC79A7E	0.0	0.0	0.0	0.0	0.037	0.0	0.0	0.0
GFRA2	O00451	False	GFRA2_HUMAN		CPI-SS0BE7FA2B5	0.0	0.034	0.0	0.0	0.0	0.003	0.0	0.001
CD55	P08174	False	CD55_HUMAN		CPI-SS061A7E099	0.323	0.367	0.167	0.438	0.207	0.596	0.196	0.196
CD55	P08174	False	CD55_HUMAN		CPI-SS0AC7CC959	0.323	0.367	0.167	0.438	0.207	0.596	0.196	0.196
COPA	P53621	False	COPA_HUMAN		CPI-SS065F7DA2A	0.119	0.337	0.309	0.351	0.281	0.279	0.148	0.096
NAMPT	P43490	False	NAMPT_HUMAN		CPI-SS09A3FA737	0.084	0.288	0.112	0.277	0.167	0.732	0.073	0.081
JAML	Q86YT9	False	JAML_HUMAN		CPI-SS0BB8D2F19	0.009	0.783	0.0	0.198	0.103	0.686	0.024	0.101
SCGB3A1	Q96QR1	False	SCGB3A1_HUMAN		CPI-SS0DF5E47DB	0.0	0.021	0.0	0.004	0.006	0.008	0.0	0.001
NEO1	Q92859	False	NEO1_HUMAN		CPI-SS071DA8AF5	0.001	0.004	0.064	0.01	0.002	0.003	0.007	0.009
SMAD3	P84022	False	SMAD3_HUMAN		CPI-SS05A1B2FD3	0.082	0.084	0.044	0.06	0.088	0.051	0.038	0.036
PGRMC1	O00264	False	PGRMC1_HUMAN		CPI-SS0579A6472	0.027	0.091	0.187	0.091	0.192	0.073	0.05	0.045
PIK3CD	O00329	False	PIK3CD_HUMAN		CPI-SS0DEE82C61	0.063	0.143	0.001	0.176	0.064	0.12	0.068	0.086
CCR10	P46092	False	CCR10_HUMAN		CPI-SS0B937681C	0.002	0.003	0.0	0.011	0.003	0.002	0.0	0.008
CCR10	P46092	False	CCR10_HUMAN		CPI-SS018FD7A77	0.002	0.003	0.0	0.011	0.003	0.002	0.0	0.008
CXCR1	P25024	False	CXCR1_HUMAN		CPI-SS0C7012011	0.0	0.0	0.0	0.0	0.0	0.002	0.012	0.001
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS06AEE6C79	0.001	0.01	0.0	0.025	0.0	0.024	0.057	0.001
CCR6	P51684	False	CCR6_HUMAN		CPI-SS07383766F	0.113	0.027	0.004	0.002	0.004	0.001	0.0	0.012
IGSF10	Q6WRI0	False	IGSF10_HUMAN		CPI-SS04D270110	0.001	0.023	0.015	0.0	0.18	0.001	0.0	0.001
DSC2	Q02487	False	DSC2_HUMAN		CPI-SS06D13FCD3	0.0	0.0	0.0	0.0	0.0	0.031	0.0	0.0
TNFSF4	P23510	False	TNFSF4_HUMAN		CPI-SS04456F441	0.002	0.008	0.0	0.002	0.092	0.002	0.0	0.002
ADGRB1	O14514	False	ADGRB1_HUMAN		CPI-SS010387F5D	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.001
ADGRB1	O14514	False	ADGRB1_HUMAN		CPI-SS018A2D6DF	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.001
OMG	P23515	False	OMG_HUMAN		CPI-SS009283C77	0.001	0.0	0.003	0.0	0.005	0.001	0.0	0.0
GPR171	O14626	False	GPR171_HUMAN		CPI-SS03F92AD34	0.002	0.017	0.004	0.0	0.009	0.001	0.013	0.056
TRAF2	Q12933	False	TRAF2_HUMAN		CPI-SS0918D7FE5	0.018	0.02	0.071	0.017	0.034	0.011	0.006	0.016
CEP290	O15078	False	CEP290_HUMAN		CPI-SS0BA2082C1	0.091	0.101	0.285	0.071	0.244	0.059	0.082	0.081
TCTN1	Q2MV58	False	TCTN1_HUMAN		CPI-SS0E94B7BDB	0.089	0.022	0.051	0.007	0.043	0.009	0.006	0.008
TCTN1	Q2MV58	False	TCTN1_HUMAN		CPI-SS0DDE47758	0.089	0.022	0.051	0.007	0.043	0.009	0.006	0.008
TCTN1	Q2MV58	False	TCTN1_HUMAN		CPI-SS00D264675	0.089	0.022	0.051	0.007	0.043	0.009	0.006	0.008
TCTN1	Q2MV58	False	TCTN1_HUMAN		CPI-SS030ADB296	0.089	0.022	0.051	0.007	0.043	0.009	0.006	0.008
TCTN1	Q2MV58	False	TCTN1_HUMAN		CPI-SS0C4FA2746	0.089	0.022	0.051	0.007	0.043	0.009	0.006	0.008
TCTN1	Q2MV58	False	TCTN1_HUMAN		CPI-SS07A6FB783	0.089	0.022	0.051	0.007	0.043	0.009	0.006	0.008
MGRN1	O60291	False	MGRN1_HUMAN		CPI-SS064F77048	0.048	0.098	0.071	0.097	0.116	0.103	0.055	0.041
