gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B	DC	Ery	Gran	HSPC	Mono	NK	T
CELSR3	Q9NYQ7	False	CELSR3_HUMAN		CPI-SS086615F9B	0.0	0.0	0.0	0.011	0.003	0.004	0.0	0.004
HLA-C	P10321	False	HLA-C_HUMAN		CPI-SS02B3466B9	2.371	2.356	1.092	2.203	1.45	2.692	3.137	2.966
HLA-C	P10321	False	HLA-C_HUMAN		CPI-SS0684736E9	2.371	2.356	1.092	2.203	1.45	2.692	3.137	2.966
HLA-C	P10321	False	HLA-C_HUMAN		CPI-SS0CA07DF4D	2.371	2.356	1.092	2.203	1.45	2.692	3.137	2.966
HLA-C	P10321	False	HLA-C_HUMAN		CPI-SS0ACA611DA	2.371	2.356	1.092	2.203	1.45	2.692	3.137	2.966
CDH1	P12830	False	CDH1_HUMAN		CPI-SS09D03466D	0.0	0.009	0.301	0.0	0.041	0.0	0.0	0.0
CDH1	P12830	False	CDH1_HUMAN		CPI-SS05AA926F6	0.0	0.009	0.301	0.0	0.041	0.0	0.0	0.0
CDH1	P12830	False	CDH1_HUMAN		CPI-SS032900992	0.0	0.009	0.301	0.0	0.041	0.0	0.0	0.0
HBEGF	Q99075	False	HBEGF_HUMAN		CPI-SS00CFAFE79	0.01	0.492	0.0	0.567	0.063	0.578	0.011	0.004
HBEGF	Q99075	False	HBEGF_HUMAN		CPI-SS050F23BBC	0.01	0.492	0.0	0.567	0.063	0.578	0.011	0.004
HBEGF	Q99075	False	HBEGF_HUMAN		CPI-SS0632A027A	0.01	0.492	0.0	0.567	0.063	0.578	0.011	0.004
HBEGF	Q99075	False	HBEGF_HUMAN		CPI-SS04ACBDE69	0.01	0.492	0.0	0.567	0.063	0.578	0.011	0.004
HBEGF	Q99075	False	HBEGF_HUMAN		CPI-SS01205E292	0.01	0.492	0.0	0.567	0.063	0.578	0.011	0.004
HBEGF	Q99075	False	HBEGF_HUMAN		CPI-SS019B0C6B8	0.01	0.492	0.0	0.567	0.063	0.578	0.011	0.004
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS0596B1240	0.011	0.007	0.0	0.009	0.01	0.005	0.05	0.004
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS06A3BD338	0.011	0.007	0.0	0.009	0.01	0.005	0.05	0.004
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS0F7F48304	0.011	0.007	0.0	0.009	0.01	0.005	0.05	0.004
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS03F383429	0.011	0.007	0.0	0.009	0.01	0.005	0.05	0.004
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS08400820C	0.011	0.007	0.0	0.009	0.01	0.005	0.05	0.004
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS00F563EAF	0.011	0.007	0.0	0.009	0.01	0.005	0.05	0.004
ADAM17	P78536	False	ADAM17_HUMAN		CPI-SS0CD901751	0.136	0.232	0.138	0.188	0.2	0.283	0.129	0.112
ADAM17	P78536	False	ADAM17_HUMAN		CPI-SS0DF570F78	0.136	0.232	0.138	0.188	0.2	0.283	0.129	0.112
ADAM17	P78536	False	ADAM17_HUMAN		CPI-SS04E607E34	0.136	0.232	0.138	0.188	0.2	0.283	0.129	0.112
ADAM17	P78536	False	ADAM17_HUMAN		CPI-SS070EEF2CD	0.136	0.232	0.138	0.188	0.2	0.283	0.129	0.112
ADAM17	P78536	False	ADAM17_HUMAN		CPI-SS0533D1B76	0.136	0.232	0.138	0.188	0.2	0.283	0.129	0.112
ADAM17	P78536	False	ADAM17_HUMAN		CPI-SS0FDFB4A50	0.136	0.232	0.138	0.188	0.2	0.283	0.129	0.112
ADAM17	P78536	False	ADAM17_HUMAN		CPI-SS0386308FF	0.136	0.232	0.138	0.188	0.2	0.283	0.129	0.112
ADAM17	P78536	False	ADAM17_HUMAN		CPI-SS0CEB19F55	0.136	0.232	0.138	0.188	0.2	0.283	0.129	0.112
ADAM17	P78536	False	ADAM17_HUMAN		CPI-SS05316CA0D	0.136	0.232	0.138	0.188	0.2	0.283	0.129	0.112
AXL	P30530	False	AXL_HUMAN		CPI-SS0CA096754	0.0	0.074	0.0	0.006	0.002	0.003	0.0	0.0
AXL	P30530	False	AXL_HUMAN		CPI-SS0C85BC9AF	0.0	0.074	0.0	0.006	0.002	0.003	0.0	0.0
AXL	P30530	False	AXL_HUMAN		CPI-SS0C25DCDE2	0.0	0.074	0.0	0.006	0.002	0.003	0.0	0.0
S100A4	P26447	False	S100A4_HUMAN		CPI-SS08A9FC919	0.424	3.18	2.661	3.728	1.777	4.052	2.21	2.812
ITGB4	P16144	False	ITGB4_HUMAN		CPI-SS0932B3D4F	0.001	0.0	0.0	0.0	0.02	0.001	0.0	0.001
ITGB4	P16144	False	ITGB4_HUMAN		CPI-SS073E10C24	0.001	0.0	0.0	0.0	0.02	0.001	0.0	0.001
ITGB4	P16144	False	ITGB4_HUMAN		CPI-SS0EA554877	0.001	0.0	0.0	0.0	0.02	0.001	0.0	0.001
ITGB4	P16144	False	ITGB4_HUMAN		CPI-SS090EF326A	0.001	0.0	0.0	0.0	0.02	0.001	0.0	0.001
VCAN	P13611	False	VCAN_HUMAN		CPI-SS04E4E70A8	0.02	0.592	0.0	2.025	0.015	2.236	0.036	0.034
VCAN	P13611	False	VCAN_HUMAN		CPI-SS0F5FE7F63	0.02	0.592	0.0	2.025	0.015	2.236	0.036	0.034
VCAN	P13611	False	VCAN_HUMAN		CPI-SS052990001	0.02	0.592	0.0	2.025	0.015	2.236	0.036	0.034
VCAN	P13611	False	VCAN_HUMAN		CPI-SS0502DBF76	0.02	0.592	0.0	2.025	0.015	2.236	0.036	0.034
VCAN	P13611	False	VCAN_HUMAN		CPI-SS0B144AD0C	0.02	0.592	0.0	2.025	0.015	2.236	0.036	0.034
VCAN	P13611	False	VCAN_HUMAN		CPI-SS0CD2B7D51	0.02	0.592	0.0	2.025	0.015	2.236	0.036	0.034
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS084577134	0.003	0.005	0.022	0.01	0.017	0.007	0.037	0.023
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS00F27FBDF	0.003	0.005	0.022	0.01	0.017	0.007	0.037	0.023
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0445B2471	0.003	0.005	0.022	0.01	0.017	0.007	0.037	0.023
MET	P08581	False	MET_HUMAN		CPI-SS0F1F57934	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.001
MET	P08581	False	MET_HUMAN		CPI-SS067EA6552	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.001
MET	P08581	False	MET_HUMAN		CPI-SS09032AAA5	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.001
MET	P08581	False	MET_HUMAN		CPI-SS0EE6E46E7	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.001
MET	P08581	False	MET_HUMAN		CPI-SS0E14775AE	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.001
MET	P08581	False	MET_HUMAN		CPI-SS05438499B	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.001
MET	P08581	False	MET_HUMAN		CPI-SS03BF95E36	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.001
MET	P08581	False	MET_HUMAN		CPI-SS086BFF188	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.001
MET	P08581	False	MET_HUMAN		CPI-SS0BC7CD11B	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.001
MET	P08581	False	MET_HUMAN		CPI-SS0511FD78F	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.001
LRIG1	Q96JA1	False	LRIG1_HUMAN		CPI-SS0FB93FBEF	0.005	0.0	0.005	0.003	0.016	0.001	0.007	0.055
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS037DB97BD	0.008	0.304	0.087	0.139	0.006	0.403	0.0	0.005
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0098257EA	0.008	0.304	0.087	0.139	0.006	0.403	0.0	0.005
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0DBAA0A77	0.008	0.304	0.087	0.139	0.006	0.403	0.0	0.005
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0DE0A486F	0.008	0.304	0.087	0.139	0.006	0.403	0.0	0.005
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0E00478B4	0.008	0.304	0.087	0.139	0.006	0.403	0.0	0.005
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0280EF69B	0.008	0.304	0.087	0.139	0.006	0.403	0.0	0.005
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS07FF77061	0.008	0.304	0.087	0.139	0.006	0.403	0.0	0.005
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS002DA4C91	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS04F4AE28E	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0
UBA52	P62987	False	UBA52_HUMAN		CPI-SS071C34408	3.0	3.195	2.747	3.173	2.919	3.032	2.262	2.733
UBA52	P62987	False	UBA52_HUMAN		CPI-SS03886FA00	3.0	3.195	2.747	3.173	2.919	3.032	2.262	2.733
UBA52	P62987	False	UBA52_HUMAN		CPI-SS0151341E0	3.0	3.195	2.747	3.173	2.919	3.032	2.262	2.733
UBA52	P62987	False	UBA52_HUMAN		CPI-SS0726A9CCA	3.0	3.195	2.747	3.173	2.919	3.032	2.262	2.733
UBA52	P62987	False	UBA52_HUMAN		CPI-SS00CF7ADDC	3.0	3.195	2.747	3.173	2.919	3.032	2.262	2.733
UBA52	P62987	False	UBA52_HUMAN		CPI-SS065FFAF5E	3.0	3.195	2.747	3.173	2.919	3.032	2.262	2.733
UBA52	P62987	False	UBA52_HUMAN		CPI-SS0DC9E4DF9	3.0	3.195	2.747	3.173	2.919	3.032	2.262	2.733
AR	P10275	False	AR_HUMAN		CPI-SS0649F034F	0.0	0.0	0.0	0.0	0.015	0.001	0.0	0.0
AR	P10275	False	AR_HUMAN		CPI-SS070ABC196	0.0	0.0	0.0	0.0	0.015	0.001	0.0	0.0
ANG	P03950	False	ANG_HUMAN		CPI-SS0C19D082D	0.005	0.032	0.0	0.053	0.012	0.058	0.0	0.006
CALM1	P0DP23	False	CALM1_HUMAN		CPI-SS054624553	1.351	2.088	1.416	2.202	1.038	1.833	2.746	2.589
CALM1	P0DP23	False	CALM1_HUMAN		CPI-SS03EC5E8EB	1.351	2.088	1.416	2.202	1.038	1.833	2.746	2.589
CALM1	P0DP23	False	CALM1_HUMAN		CPI-SS0EFBB65F4	1.351	2.088	1.416	2.202	1.038	1.833	2.746	2.589
CALM1	P0DP23	False	CALM1_HUMAN		CPI-SS0565456DB	1.351	2.088	1.416	2.202	1.038	1.833	2.746	2.589
CALM2	P0DP24	False	CALM2_HUMAN		CPI-SS0F6115075	1.051	1.965	1.757	1.566	1.491	1.837	1.034	1.111
CALM2	P0DP24	False	CALM2_HUMAN		CPI-SS05F06B713	1.051	1.965	1.757	1.566	1.491	1.837	1.034	1.111
CALM3	P0DP25	False	CALM3_HUMAN		CPI-SS05F7D222D	0.257	0.502	1.055	0.868	0.642	0.695	0.48	0.45
CALM3	P0DP25	False	CALM3_HUMAN		CPI-SS0BBDA0C3F	0.257	0.502	1.055	0.868	0.642	0.695	0.48	0.45
CALM3	P0DP25	False	CALM3_HUMAN		CPI-SS0A588506B	0.257	0.502	1.055	0.868	0.642	0.695	0.48	0.45
GNAI2	P04899	False	GNAI2_HUMAN		CPI-SS0FB2F97CA	0.634	1.487	0.641	1.444	0.88	1.511	0.805	0.757
GNAI2	P04899	False	GNAI2_HUMAN		CPI-SS034060D56	0.634	1.487	0.641	1.444	0.88	1.511	0.805	0.757
ANXA2	P07355	False	ANXA2_HUMAN		CPI-SS0656275A7	0.206	1.864	0.011	1.843	0.156	1.57	0.344	0.405
ANXA2	P07355	False	ANXA2_HUMAN		CPI-SS053D86BD9	0.206	1.864	0.011	1.843	0.156	1.57	0.344	0.405
CEACAM1	P13688	False	CEACAM1_HUMAN		CPI-SS077C35726	0.008	0.0	0.0	0.005	0.033	0.0	0.006	0.005
ANXA1	P04083	False	ANXA1_HUMAN		CPI-SS0B490E802	0.038	2.225	0.325	2.422	1.035	2.095	1.28	1.651
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS089283EF5	0.0	0.019	0.0	0.013	0.0	0.072	0.0	0.001
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0EDD3F6A8	0.0	0.019	0.0	0.013	0.0	0.072	0.0	0.001
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS09375CA29	0.0	0.019	0.0	0.013	0.0	0.072	0.0	0.001
TGFA	P01135	False	TGFA_HUMAN		CPI-SS04767DDF0	0.0	0.005	0.0	0.0	0.0	0.005	0.006	0.006
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SS0ECA3C270	0.009	0.135	0.0	0.054	0.0	0.118	0.024	0.014
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SS045A92630	0.009	0.135	0.0	0.054	0.0	0.118	0.024	0.014
HSP90AA1	P07900	False	HSP90AA1_HUMAN		CPI-SS03D8BE340	1.246	2.038	3.125	2.26	2.329	1.721	1.787	1.763
HSP90AA1	P07900	False	HSP90AA1_HUMAN		CPI-SS096307FED	1.246	2.038	3.125	2.26	2.329	1.721	1.787	1.763
MIF	P14174	False	MIF_HUMAN		CPI-SS0ABC5C1B8	1.246	1.515	2.334	1.711	2.183	0.918	1.441	1.439
AREG	P15514	False	AREG_HUMAN		CPI-SS0D4C221B8	0.141	1.338	0.0	1.055	1.336	0.611	0.547	0.156
AREG	P15514	False	AREG_HUMAN		CPI-SS0FCB7A7D8	0.141	1.338	0.0	1.055	1.336	0.611	0.547	0.156
JAK1	P23458	False	JAK1_HUMAN		CPI-SS078A6F3C9	1.087	1.037	0.538	0.653	0.72	0.783	2.065	1.395
GRN	P28799	False	GRN_HUMAN		CPI-SS0DA033F03	0.146	1.263	0.065	1.779	0.263	1.407	0.061	0.04
GRN	P28799	False	GRN_HUMAN		CPI-SS0C4E86714	0.146	1.263	0.065	1.779	0.263	1.407	0.061	0.04
CAMP	P49913	False	CAMP_HUMAN		CPI-SS09406A30A	0.007	0.064	0.0	0.084	0.0	0.053	0.0	0.001
CAMP	P49913	False	CAMP_HUMAN		CPI-SS0C321CE6D	0.007	0.064	0.0	0.084	0.0	0.053	0.0	0.001
NRG4	Q8WWG1	False	NRG4_HUMAN		CPI-SS079EEDE8D	0.015	0.0	0.015	0.032	0.025	0.002	0.006	0.009
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS04F28628D	0.163	1.302	0.02	1.329	0.187	1.474	1.261	0.602
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS028F0D726	0.163	1.302	0.02	1.329	0.187	1.474	1.261	0.602
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS0DAFE24B6	0.163	1.302	0.02	1.329	0.187	1.474	1.261	0.602
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS008DD1B5A	0.163	1.302	0.02	1.329	0.187	1.474	1.261	0.602
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS032131570	0.163	1.302	0.02	1.329	0.187	1.474	1.261	0.602
ITGAM	P11215	False	ITGAM_HUMAN		CPI-SS028712007	0.047	0.056	0.0	0.432	0.012	0.486	0.331	0.065
ITGAM	P11215	False	ITGAM_HUMAN		CPI-SS06DD43A6C	0.047	0.056	0.0	0.432	0.012	0.486	0.331	0.065
ITGAM	P11215	False	ITGAM_HUMAN		CPI-SS014B6C7D1	0.047	0.056	0.0	0.432	0.012	0.486	0.331	0.065
ITGAM	P11215	False	ITGAM_HUMAN		CPI-SS01562ACBC	0.047	0.056	0.0	0.432	0.012	0.486	0.331	0.065
ITGAM	P11215	False	ITGAM_HUMAN		CPI-SS026AF1BB4	0.047	0.056	0.0	0.432	0.012	0.486	0.331	0.065
ITGAM	P11215	False	ITGAM_HUMAN		CPI-SS069A7D8CC	0.047	0.056	0.0	0.432	0.012	0.486	0.331	0.065
ITGAM	P11215	False	ITGAM_HUMAN		CPI-SS0A6D0A416	0.047	0.056	0.0	0.432	0.012	0.486	0.331	0.065
TLR6	Q9Y2C9	False	TLR6_HUMAN		CPI-SS0CC58BC47	0.065	0.044	0.025	0.047	0.006	0.052	0.0	0.003
TLR6	Q9Y2C9	False	TLR6_HUMAN		CPI-SS0827A3BF8	0.065	0.044	0.025	0.047	0.006	0.052	0.0	0.003
TLR6	Q9Y2C9	False	TLR6_HUMAN		CPI-SS0EB12B326	0.065	0.044	0.025	0.047	0.006	0.052	0.0	0.003
TLR6	Q9Y2C9	False	TLR6_HUMAN		CPI-SS061666DC1	0.065	0.044	0.025	0.047	0.006	0.052	0.0	0.003
TLR6	Q9Y2C9	False	TLR6_HUMAN		CPI-SS0552B6252	0.065	0.044	0.025	0.047	0.006	0.052	0.0	0.003
MC1R	Q01726	False	MC1R_HUMAN		CPI-SS00BD8FF72	0.0	0.0	0.0	0.004	0.004	0.005	0.006	0.004
MC1R	Q01726	False	MC1R_HUMAN		CPI-SS019ABECEC	0.0	0.0	0.0	0.004	0.004	0.005	0.006	0.004
OPRL1	P41146	False	OPRL1_HUMAN		CPI-SS06BC722B5	0.005	0.017	0.0	0.026	0.005	0.025	0.0	0.001
DPP4	P27487	False	DPP4_HUMAN		CPI-SS07318104A	0.0	0.042	0.0	0.003	0.005	0.0	0.0	0.063
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0FDAB7BA8	0.0	0.042	0.0	0.003	0.005	0.0	0.0	0.063
DPP4	P27487	False	DPP4_HUMAN		CPI-SS03F7256B7	0.0	0.042	0.0	0.003	0.005	0.0	0.0	0.063
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0CDAC688B	0.0	0.042	0.0	0.003	0.005	0.0	0.0	0.063
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0F3C30371	0.0	0.042	0.0	0.003	0.005	0.0	0.0	0.063
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0AE21B38F	0.0	0.042	0.0	0.003	0.005	0.0	0.0	0.063
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0AEC33FF1	0.0	0.042	0.0	0.003	0.005	0.0	0.0	0.063
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0C5D2E4C2	0.0	0.042	0.0	0.003	0.005	0.0	0.0	0.063
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0C80895AD	0.0	0.042	0.0	0.003	0.005	0.0	0.0	0.063
VIPR2	P41587	False	VIPR2_HUMAN		CPI-SS0CB25BBAE	0.003	0.0	0.0	0.0	0.0	0.0	0.141	0.067
LDLR	P01130	False	LDLR_HUMAN		CPI-SS04A88BD66	0.007	0.04	0.125	0.169	0.03	0.075	0.022	0.021
LDLR	P01130	False	LDLR_HUMAN		CPI-SS0B0911C23	0.007	0.04	0.125	0.169	0.03	0.075	0.022	0.021
LDLR	P01130	False	LDLR_HUMAN		CPI-SS0C0206F07	0.007	0.04	0.125	0.169	0.03	0.075	0.022	0.021
HFE	Q30201	False	HFE_HUMAN		CPI-SS07A05C698	0.009	0.017	0.0	0.0	0.0	0.005	0.0	0.005
GPR162	Q16538	False	GPR162_HUMAN		CPI-SS0994D4DD1	0.0	0.017	0.0	0.023	0.01	0.031	0.0	0.001
GPR162	Q16538	False	GPR162_HUMAN		CPI-SS00BCAE157	0.0	0.017	0.0	0.023	0.01	0.031	0.0	0.001
TFR2	Q9UP52	False	TFR2_HUMAN		CPI-SS09F2B397A	0.0	0.004	0.577	0.0	0.125	0.004	0.006	0.015
ACKR3	P25106	False	ACKR3_HUMAN		CPI-SS018633D28	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0
ACKR3	P25106	False	ACKR3_HUMAN		CPI-SS0E4634D3D	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0
CALCRL	Q16602	False	CALCRL_HUMAN		CPI-SS0C8E4D226	0.003	0.049	0.007	0.065	0.077	0.029	0.0	0.002
ARF1	P84077	False	ARF1_HUMAN		CPI-SS07A876CEC	0.432	1.007	0.932	1.036	0.819	0.955	0.686	0.629
ARF1	P84077	False	ARF1_HUMAN		CPI-SS06A999D25	0.432	1.007	0.932	1.036	0.819	0.955	0.686	0.629
ARF1	P84077	False	ARF1_HUMAN		CPI-SS0FB415F14	0.432	1.007	0.932	1.036	0.819	0.955	0.686	0.629
NAMPT	P43490	False	NAMPT_HUMAN		CPI-SS0B18FF3DC	0.169	1.147	0.236	0.986	0.21	2.234	0.144	0.159
NAMPT	P43490	False	NAMPT_HUMAN		CPI-SS00A6D366F	0.169	1.147	0.236	0.986	0.21	2.234	0.144	0.159
ENPP1	P22413	False	ENPP1_HUMAN		CPI-SS0B116E935	0.0	0.022	0.005	0.005	0.0	0.0	0.006	0.0
SORBS1	Q9BX66	False	SORBS1_HUMAN		CPI-SS099F84931	0.0	0.0	0.055	0.0	0.009	0.0	0.0	0.001
SORBS1	Q9BX66	False	SORBS1_HUMAN		CPI-SS0F1D5F98C	0.0	0.0	0.055	0.0	0.009	0.0	0.0	0.001
SORBS1	Q9BX66	False	SORBS1_HUMAN		CPI-SS0F5F247FA	0.0	0.0	0.055	0.0	0.009	0.0	0.0	0.001
PTH2R	P49190	False	PTH2R_HUMAN		CPI-SS0A35FB6B2	0.003	0.0	0.035	0.0	0.006	0.001	0.0	0.0
IL1RAP	Q9NPH3	False	IL1RAP_HUMAN		CPI-SS0FA4C032E	0.033	0.024	0.0	0.34	0.037	0.128	0.016	0.02
IL1RAP	Q9NPH3	False	IL1RAP_HUMAN		CPI-SS096F8C268	0.033	0.024	0.0	0.34	0.037	0.128	0.016	0.02
IL1RAP	Q9NPH3	False	IL1RAP_HUMAN		CPI-SS086F4422E	0.033	0.024	0.0	0.34	0.037	0.128	0.016	0.02
IL1RAP	Q9NPH3	False	IL1RAP_HUMAN		CPI-SS04C75AFF1	0.033	0.024	0.0	0.34	0.037	0.128	0.016	0.02
IL1RAP	Q9NPH3	False	IL1RAP_HUMAN		CPI-SS0C3EA601F	0.033	0.024	0.0	0.34	0.037	0.128	0.016	0.02
IL1R1	P14778	False	IL1R1_HUMAN		CPI-SS09EEF8B61	0.0	0.089	0.0	0.029	0.0	0.044	0.014	0.0
IL1RN	P18510	False	IL1RN_HUMAN		CPI-SS03A862F61	0.002	0.238	0.0	0.233	0.007	0.254	0.0	0.001
IL1RN	P18510	False	IL1RN_HUMAN		CPI-SS0A4E441B7	0.002	0.238	0.0	0.233	0.007	0.254	0.0	0.001
IL1RN	P18510	False	IL1RN_HUMAN		CPI-SS06E99213D	0.002	0.238	0.0	0.233	0.007	0.254	0.0	0.001
IL1RN	P18510	False	IL1RN_HUMAN		CPI-SS06D3F23CC	0.002	0.238	0.0	0.233	0.007	0.254	0.0	0.001
IL1R2	P27930	False	IL1R2_HUMAN		CPI-SS0275F086A	0.0	0.341	0.0	0.03	0.0	0.086	0.0	0.001
IL1R2	P27930	False	IL1R2_HUMAN		CPI-SS088A41E6D	0.0	0.341	0.0	0.03	0.0	0.086	0.0	0.001
SIGIRR	Q6IA17	False	SIGIRR_HUMAN		CPI-SS0FE6BB5FD	0.16	0.244	0.167	0.222	0.223	0.295	0.433	0.419
CCR1	P32246	False	CCR1_HUMAN		CPI-SS07DBC77C8	0.006	0.092	0.0	0.125	0.003	0.235	0.011	0.008
CCR1	P32246	False	CCR1_HUMAN		CPI-SS058F072F0	0.006	0.092	0.0	0.125	0.003	0.235	0.011	0.008
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0A021DB6E	0.006	0.092	0.0	0.125	0.003	0.235	0.011	0.008
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0FB56E1A7	0.006	0.092	0.0	0.125	0.003	0.235	0.011	0.008
CCR1	P32246	False	CCR1_HUMAN		CPI-SS08DA48A5A	0.006	0.092	0.0	0.125	0.003	0.235	0.011	0.008
CCR1	P32246	False	CCR1_HUMAN		CPI-SS01D236B4F	0.006	0.092	0.0	0.125	0.003	0.235	0.011	0.008
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0817CE2B3	0.006	0.092	0.0	0.125	0.003	0.235	0.011	0.008
PTAFR	P25105	False	PTAFR_HUMAN		CPI-SS041A1FCF4	0.002	0.207	0.0	0.337	0.026	0.214	0.0	0.0
PTAFR	P25105	False	PTAFR_HUMAN		CPI-SS0344B3318	0.002	0.207	0.0	0.337	0.026	0.214	0.0	0.0
RXFP1	Q9HBX9	False	RXFP1_HUMAN		CPI-SS045EC4F7D	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0
RXFP1	Q9HBX9	False	RXFP1_HUMAN		CPI-SS08805BBC2	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0
F2RL1	P55085	False	F2RL1_HUMAN		CPI-SS0379B9E1F	0.0	0.0	0.0	0.017	0.029	0.008	0.0	0.001
F2RL1	P55085	False	F2RL1_HUMAN		CPI-SS0A106718F	0.0	0.0	0.0	0.017	0.029	0.008	0.0	0.001
F2RL1	P55085	False	F2RL1_HUMAN		CPI-SS0A91D432B	0.0	0.0	0.0	0.017	0.029	0.008	0.0	0.001
F2RL1	P55085	False	F2RL1_HUMAN		CPI-SS0024CA9FD	0.0	0.0	0.0	0.017	0.029	0.008	0.0	0.001
F2RL1	P55085	False	F2RL1_HUMAN		CPI-SS0D2E7D84A	0.0	0.0	0.0	0.017	0.029	0.008	0.0	0.001
F2RL1	P55085	False	F2RL1_HUMAN		CPI-SS09F7C032A	0.0	0.0	0.0	0.017	0.029	0.008	0.0	0.001
F2RL1	P55085	False	F2RL1_HUMAN		CPI-SS07F90A50E	0.0	0.0	0.0	0.017	0.029	0.008	0.0	0.001
TNFRSF25	Q93038	False	TNFRSF25_HUMAN		CPI-SS0EB6D1570	0.005	0.008	0.079	0.0	0.054	0.009	0.064	0.111
TNFRSF25	Q93038	False	TNFRSF25_HUMAN		CPI-SS079DDF890	0.005	0.008	0.079	0.0	0.054	0.009	0.064	0.111
TNFRSF25	Q93038	False	TNFRSF25_HUMAN		CPI-SS034B4FA7E	0.005	0.008	0.079	0.0	0.054	0.009	0.064	0.111
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS0A5078A00	0.007	0.004	0.012	0.084	0.09	0.009	0.154	0.117
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS05EA1D183	0.007	0.004	0.012	0.084	0.09	0.009	0.154	0.117
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS0295A2800	0.007	0.004	0.012	0.084	0.09	0.009	0.154	0.117
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS08E085833	0.007	0.004	0.012	0.084	0.09	0.009	0.154	0.117
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS0E8A6D38B	0.007	0.004	0.012	0.084	0.09	0.009	0.154	0.117
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS02B6ED329	0.007	0.004	0.012	0.084	0.09	0.009	0.154	0.117
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS0E312FCAD	0.007	0.004	0.012	0.084	0.09	0.009	0.154	0.117
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS09C3D34BE	0.007	0.004	0.012	0.084	0.09	0.009	0.154	0.117
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS067F25887	0.007	0.004	0.012	0.084	0.09	0.009	0.154	0.117
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS095D84BF5	0.007	0.004	0.012	0.084	0.09	0.009	0.154	0.117
