	gene_symbol	is_in_LR_database	isLigand	isReceptor	sum_pseudobulkCellType_expr	sum_pseudobulkCellType_expr_threshold	sum_pseudobulkCellType_expr_filter	highly_variable	means	dispersions	dispersions_norm
9794	ZNF26	False	False	False	9.34829635047004	0.25	True	True	0.07511183912376454	0.2697917289875441	0.50320214
9795	ZNF84	False	False	False	7.19272342056088	0.25	True	False	0.05308527620766332	0.19244157979669893	-0.081839606
9796	ZNF140	False	False	False	2.28412051825724	0.25	True	False	0.019708018742499066	0.21590346134902638	0.09561552
9797	ZNF891	False	False	False	4.65710276586904	0.25	True	True	0.038076993403804646	0.343250238207759	1.0588093
9798	ZNF10	False	False	False	4.0744233723651	0.25	True	True	0.029131599032939316	0.28215287276330675	0.59669626
9799	ZNF268	False	False	False	3.92082701556748	0.25	True	False	0.030831192283214393	0.20873532022266156	0.04139892
9800	MPHOSPH8	False	False	False	45.5052183821434	0.25	True	False	0.39564281693000103	0.07462416402604727	0.33940884
9801	PSPC1	False	False	False	24.1632955614677	0.25	True	False	0.17606107822727057	0.09860622323739326	-0.6249879
9802	ZMYM5	False	False	False	11.6488615812561	0.25	True	False	0.09593432311284575	0.15949299104895784	-0.33104792
9803	AL355001.2	False	False	False	2.21601591890572	0.25	True	False	0.017607524933555652	0.17040531970267125	-0.24851197
9804	ZMYM2	False	False	False	34.6628963362903	0.25	True	False	0.26019519588477247	0.11304518302738915	-0.10756108
9805	CRYL1	False	False	False	6.94911476462637	0.25	True	False	0.06179809511461386	0.0879088842636698	-0.8724779
9806	IFT88	False	False	False	7.18005913106209	0.25	True	False	0.05844347428575613	0.21730529809136342	0.10621838
9807	AL161772.1	False	False	False	0.423042857993618	0.25	True	False	0.002955159205495833	0.3164196340816909	0.85587466
9808	EEF1AKMT1	False	False	False	3.33218073902547	0.25	True	False	0.0224866480013755	0.09742132416258001	-0.8005301
9809	XPO4	False	False	False	12.2286914378224	0.25	True	False	0.09445366646934168	0.17860378205633123	-0.18650249
9810	LATS2	False	False	False	11.9849318205006	0.25	True	False	0.09491165594240603	0.08496634474210198	-0.89473397
9811	LATS2-AS1	False	False	False	2.02456481255996	0.25	True	False	0.015120299378120091	0.10599269528876175	-0.7357001
9812	SAP18	False	False	False	101.802550721213	0.25	True	False	0.6440361149633832	-0.31261015994033925	-0.963112
9813	SKA3	False	False	False	5.31590668126368	0.25	True	False	0.018063993305420294	-0.08646036651535904	-2.1913285
9814	MRPL57	False	False	False	50.1196224754033	0.25	True	False	0.3552442498744289	-0.027168057636778542	-0.7753363
9815	LINC00539	False	False	False	2.90678907096699	0.25	True	False	0.017119961951248906	0.1614791872411971	-0.31602523
9816	ZDHHC20	False	False	False	23.6063577445269	0.25	True	False	0.2535219797839164	0.060006832439799554	-0.49395022
9817	MICU2	False	False	False	21.4007064360567	0.25	True	False	0.16258414347987668	0.09211764985894426	-0.68687916
9818	FGF9	True	True	False	0.801492847388656	0.25	True	False	0.00968491921372994	0.23879427098610015	0.26875132
9819	AL136962.1	False	False	False	0.278368872747245	0.25	True	False	0.003089599879175299	0.2751219482519374	0.54351753
9820	SACS	False	False	False	10.4999963048121	0.25	True	False	0.06587086858322513	0.19199327814704353	-0.08523036
9821	MIPEP	False	False	False	2.88788748200172	0.25	True	False	0.014606278391030455	0.07204340167338254	-0.9924773
9822	PCOTH	False	False	False	0.275833725285892	0.25	True	False	0.001510296586523893	-0.019925705389908694	-1.6880902
9823	SPATA13	False	False	False	16.6929093599478	0.25	True	True	0.16745244963459077	0.22531582798139066	0.58363104
9824	PARP4	False	False	False	15.0444347504618	0.25	True	False	0.1366049728773021	0.13919555425977054	-0.23782678
9825	CENPJ	False	False	False	7.45175944758339	0.25	True	False	0.04590410264631057	0.1315538077403308	-0.54236734
9826	MTMR6	False	False	False	21.6564478770427	0.25	True	False	0.17938257219862042	0.1307487874777769	-0.3183962
9827	NUP58	False	False	False	24.8938736692869	0.25	True	False	0.18209760862306115	0.10615217190526716	-0.55301094
9828	RNF6	False	False	False	14.811749486635	0.25	True	False	0.12550439970981425	0.1565735165533416	-0.07206717
9829	AL138966.2	False	False	False	1.49663590189863	0.25	True	False	0.008447789770288677	0.20040605705899428	-0.02159988
9830	CDK8	False	False	False	3.15260052684355	0.25	True	False	0.026438929979135755	0.17528819840611376	-0.21158007
9831	WASF3	False	False	False	0.303355733137594	0.25	True	False	0.0011745177815022897	0.019372702213335428	-1.3908547
9832	GPR12	False	False	False	0.391118828672774	0.25	True	False	0.0017495661455143952	-0.08884355560514107	-2.209354
9833	USP12	False	False	False	34.462268883432	0.25	True	False	0.24900552785620306	0.0564431829693383	-0.5199117
9834	RPL21	False	False	False	356.788308521642	0.25	True	False	1.4384881437304264	-1.4474099582172615	0.34701478
9835	RASL11A	False	False	False	0.897089058484924	0.25	True	False	0.012253462911160749	0.04906154584515319	-1.1663017
9836	GTF3A	False	False	False	82.7276794792499	0.25	True	False	0.5428955811241694	-0.14200770494003467	-0.63640183
9837	MTIF3	False	False	False	19.1304077970176	0.25	True	False	0.2129677062102671	0.11535482970130412	-0.0907351
9838	LNX2	False	False	False	3.02398498494158	0.25	True	False	0.021662212024572743	0.23935747352512116	0.27301112
9839	POLR1D	False	False	False	63.5415618440381	0.25	True	False	0.44483633971033343	-0.12344471967851242	-0.96444726
9840	FLT3	True	False	True	16.1068766143562	0.25	True	False	0.11241683824234125	0.06723754139855546	-0.9241979
9841	PAN3-AS1	False	False	False	1.73427820771195	0.25	True	False	0.01346166705804227	0.13952636113474653	-0.4820665
9842	PAN3	False	False	False	25.4646891975203	0.25	True	False	0.18794686090335114	0.12494979663744109	-0.37370986
9843	FLT1	True	True	True	0.612835524560151	0.25	True	False	0.008209166165566863	0.13622520368534358	-0.507035
9844	POMP	False	False	False	84.3411544923641	0.25	True	False	0.5675945388448086	-0.18260787167260942	-0.86139566
9845	SLC46A3	False	False	False	3.61234457584669	0.25	True	False	0.040639283908611386	0.2586546376293687	0.4189662
9846	SLC7A1	True	False	True	6.58554958692138	0.25	True	False	0.036191879846490554	0.1522032380541061	-0.38618433
9847	UBL3	False	False	False	18.9878698293088	0.25	True	False	0.2043493144633257	0.13057226981734166	0.020125315
9848	KATNAL1	False	False	False	4.41906240959841	0.25	True	False	0.031611016493486396	0.2523090005398146	0.37097064
9849	LINC00426	False	False	False	1.58549382189162	0.25	True	True	0.017971805198320166	0.3940240876009707	1.4428399
9850	HMGB1	True	True	False	244.292026355718	0.25	True	False	1.1058391419599427	-0.8639978140443285	-0.44073334
9851	USPL1	False	False	False	9.52969231789798	0.25	True	False	0.07715303109868031	0.15331212083956935	-0.37779725
9852	ALOX5AP	True	True	False	36.6056820461407	0.25	True	True	0.34887144153840915	0.26351954931437627	1.258359
9853	HSPH1	False	False	False	20.0052727991013	0.25	True	False	0.14904925695128485	0.16724456979417607	0.029718615
9854	B3GLCT	False	False	False	2.82779869402707	0.25	True	False	0.02206325132600969	0.2586835994952292	0.41918525
9855	FRY	False	False	False	7.47939416793613	0.25	True	False	0.07983192143595061	0.22296414873290238	0.14901938
9856	FRY-AS1	False	False	False	0.975091244721578	0.25	True	False	0.013411352955297714	0.24127914367977302	0.28754577
9857	BRCA2	False	False	False	18.6024066014269	0.25	True	False	0.1015196279697085	0.21298558433168815	0.46601906
9858	N4BP2L1	False	False	False	22.9619956307973	0.25	True	False	0.1655025838111673	0.11856436054693727	-0.4346173
9859	N4BP2L2	False	False	False	88.5607510345334	0.25	True	False	0.6621631182794585	-0.20550977780482468	-0.4678182
9860	N4BP2L2-IT2	False	False	False	2.19933396277014	0.25	True	False	0.023003055939493776	0.23738723986113217	0.25810915
9861	PDS5B	False	False	False	26.9798903852228	0.25	True	False	0.20537707047374043	0.13227082105794813	0.032499414
9862	AL138820.1	False	False	False	0.48436183352006	0.25	True	False	0.003946945355885068	0.32825287239745143	0.9453759
9863	STARD13	False	False	False	0.344956793215907	0.25	True	False	0.0029883528842925937	0.14084065982304697	-0.47212577
9864	AL139383.1	False	False	False	0.398672890718162	0.25	True	False	0.0026401229287987666	0.1652011962460127	-0.28787363
9865	RFC3	False	False	False	8.14236394150958	0.25	True	False	0.047884090629374265	0.17752430886626488	-0.19466713
9866	AL161891.1	False	False	False	2.83471846336339	0.25	True	False	0.016933219199724455	0.19712153595161858	-0.04644252
9867	NBEA	False	False	False	1.63762145707645	0.25	True	True	0.01312507836544735	0.28668895821138485	0.63100517
9868	CCDC169	False	False	False	1.14893967596535	0.25	True	False	0.00439136740139055	-0.2827085749793457	-3.6756618
9869	SPART	False	False	False	17.370860638495	0.25	True	False	0.11883339012990213	0.10694714136940642	-0.5454281
9870	CCNA1	False	False	False	0.707787386165	0.25	True	False	0.0035426073998788663	0.013441315228812268	-1.4357171
9871	RFXAP	False	False	False	5.31589314266067	0.25	True	False	0.03580821218320996	0.21461541262855344	0.0858733
9872	ALG5	False	False	False	16.4443313573664	0.25	True	False	0.13155138044397857	0.10130825042644853	-0.5992146
9873	EXOSC8	False	False	False	19.2583728921217	0.25	True	False	0.13181492969207134	0.15026795578677166	-0.13221273
9874	SUPT20H	False	False	False	13.2552014449725	0.25	True	False	0.11490911998003245	0.19715774584433501	0.3150453
9875	LINC00571	False	False	False	0.300477781830764	0.25	True	False	0.001974067681131335	0.22062144358830307	0.13130021
9876	UFM1	False	False	False	45.3089762773945	0.25	True	False	0.3285779988013114	0.013572064216194292	-0.49031216
9877	PROSER1	False	False	False	8.71776396544325	0.25	True	False	0.06496665762212434	0.18698578791640408	-0.12310476
9878	NHLRC3	False	False	False	19.4796543475582	0.25	True	False	0.15399114850190662	0.21190908584958906	0.45575088
9879	LHFPL6	False	False	False	1.36707370381244	0.25	True	False	0.005873083416826243	-0.05698287736643365	-1.968374
9880	COG6	False	False	False	3.18168976785452	0.25	True	False	0.029632021973770732	0.23202266818422634	0.21753395
9881	FOXO1	False	False	False	13.6165312458926	0.25	True	True	0.12881307135334202	0.27678116769504885	1.0745329
9882	MRPS31	False	False	False	15.5695799535881	0.25	True	True	0.12601973224147742	0.22874908473515287	0.61637914
9883	SLC25A15	False	False	False	3.65730224508299	0.25	True	False	0.0156724259281122	-0.031057099553302644	-1.7722831
9884	AL590064.1	False	False	False	0.575208453252719	0.25	True	False	0.005345592619141871	0.21473373856599992	0.08676826
9885	ELF1	False	False	False	95.1553343614672	0.25	True	False	0.5964734259426048	-0.112204514217753	-0.036320955
9886	WBP4	False	False	False	12.8048769827616	0.25	True	False	0.09529573234459537	0.17302057814390953	-0.22873133
9887	KBTBD6	False	False	False	1.49956424305267	0.25	True	False	0.011535689582694462	0.21015975101067985	0.052172676
9888	AL354696.2	False	False	False	0.284377178753041	0.25	True	False	0.002672979819998498	0.28300538469788444	0.6031443
9889	KBTBD7	False	False	False	2.16458533473368	0.25	True	False	0.019497460533620024	0.26361328956445224	0.4564712
9890	MTRF1	False	False	False	2.62236838124059	0.25	True	False	0.021923167590342976	0.2221851589284339	0.14312746
9891	NAA16	False	False	False	15.5808340677583	0.25	True	False	0.12199155638917415	0.1831958417934491	0.18186975
9892	RGCC	False	False	False	41.2966094444731	0.25	True	True	0.3056753889789864	0.2579218234003001	1.2191964
9893	VWA8	False	False	False	3.83064634988925	0.25	True	False	0.034345704379070204	0.220978880834077	0.13400371
9894	DGKH	False	False	False	2.76170426486671	0.25	True	True	0.036365333077320254	0.34609053054808675	1.080292
9895	AKAP11	False	False	False	10.4036471684755	0.25	True	False	0.09483012203271007	0.25566989317522615	0.39639091
9896	EPSTI1	False	False	False	15.7466248230546	0.25	True	False	0.15400015705738843	0.17304055290891282	0.08500357
9897	DNAJC15	False	False	False	42.7248689118977	0.25	True	False	0.3107962606677255	0.02143515284077389	-0.43530077
9898	CCDC122	False	False	False	1.87935693663836	0.25	True	False	0.014966783191959931	0.2461739947939421	0.3245682
9899	AL512506.1	False	False	False	0.40281192999891	0.25	True	False	0.003612229622911108	0.15977287900889994	-0.32893097
9900	LACC1	False	False	False	2.24097006287225	0.25	True	False	0.02275069255499272	0.17222646242155965	-0.23473766
9901	SERP2	False	False	False	0.41666188556888	0.25	True	False	0.002363963209052365	0.3418657405766377	1.0483376
9902	TSC22D1	False	False	False	20.441447427633	0.25	True	False	0.1136984499070565	0.19472852851386108	0.29187423
9903	TSC22D1-AS1	False	False	False	0.700826467219193	0.25	True	False	0.005122693673824519	0.2044868046206895	0.009265061
9904	NUFIP1	False	False	False	8.50533863868882	0.25	True	False	0.055780375589774084	0.16574710194320885	-0.28374463
9905	GPALPP1	False	False	False	11.0723273345987	0.25	True	False	0.08420533374327516	0.19349134070318225	-0.07389969
9906	GTF2F2	False	False	False	17.2256911320854	0.25	True	False	0.12854936926135513	0.12685937231099187	-0.3554954
9907	TPT1	False	False	False	411.401975965439	0.25	True	False	1.566300436019667	-1.8760154594634428	-0.7916733
9908	AL138963.4	False	False	False	0.811734873797358	0.25	True	False	0.008088350535554525	0.1695518322688103	-0.25496736
9909	TPT1-AS1	False	False	False	5.57425803837752	0.25	True	True	0.05492180534570083	0.28419400649453297	0.6121345
9910	SLC25A30	False	False	False	1.84523186730518	0.25	True	False	0.020229932796231365	0.22104323869372225	0.13449049
9911	COG3	False	False	False	25.1356080770053	0.25	True	False	0.18660903748129437	0.13838115453213548	-0.24559493
9912	ZC3H13	False	False	False	34.9645629824483	0.25	True	False	0.2649808929605213	0.1771438114606056	0.35940316
9913	CPB2-AS1	False	False	False	0.882340442816148	0.25	True	False	0.009195313435007362	0.20743346288643913	0.03155226
9914	LCP1	False	False	False	114.569986759749	0.25	True	False	0.8115836052887176	-0.27974677139204823	-0.21137227
9915	RUBCNL	False	False	False	4.51011646940928	0.25	True	True	0.030002621092048556	0.4840342238779029	2.123636
9916	LRCH1	False	False	False	6.96222393512055	0.25	True	False	0.05380771461116668	0.2536501053590716	0.38111416
9917	ESD	False	False	False	36.0433445635516	0.25	True	False	0.24450046424516106	0.03355580165198056	-0.6866483
9918	SUCLA2	False	False	False	11.0299837532312	0.25	True	False	0.07917829991409746	0.13086454957360139	-0.5475806
9919	LINC00562	False	False	False	0.641455006316404	0.25	True	False	0.006960305553592493	0.3030834289172369	0.7550056
9920	NUDT15	False	False	False	8.32120842313922	0.25	True	False	0.05378521356932984	0.1677389697034884	-0.26867905
9921	MED4	False	False	False	32.1177667643757	0.25	True	False	0.2495134700588855	0.10256687605859584	-0.18389648
9922	ITM2B	True	True	False	137.6679725463	0.25	True	False	0.9310334763802514	-0.5322326000449799	-0.4955437
9923	RB1-DT	False	False	False	0.669353561228516	0.25	True	False	0.005311967662712026	0.2622867981335424	0.44643822
9924	RB1	False	False	False	23.7714505355087	0.25	True	False	0.19293962627477682	0.15983315200760811	-0.040975157
9925	LPAR6	False	False	False	5.21799323215363	0.25	True	False	0.08541071416753065	0.2071135127008453	0.0291323
9926	RCBTB2	False	False	False	5.80063624399675	0.25	True	False	0.07719171670415813	0.26121508531145815	0.43833226
9927	AL157813.1	False	False	False	0.358762556809689	0.25	True	False	0.003632369498873067	0.2951004775147675	0.69462615
9928	CYSLTR2	False	False	False	1.9385693613231	0.25	True	True	0.018726310665840257	0.2756400509324951	0.54743624
9929	AL161421.1	False	False	False	3.20089019630447	0.25	True	False	0.037017189554162375	0.18352254592490885	-0.14929916
9930	FNDC3A	False	False	False	15.0331013281245	0.25	True	False	0.1285342766593396	0.20439760104304677	0.3841026
9931	CDADC1	False	False	False	9.93236289891962	0.25	True	False	0.0746834807010169	0.1574605040124824	-0.34642074
9932	CAB39L	False	False	False	1.17513157876907	0.25	True	False	0.01113660532675731	0.21042880882708237	0.05420771
9933	SETDB2	False	False	False	8.14147579623581	0.25	True	False	0.06782561088520042	0.234448135459734	0.2358791
9934	PHF11	False	False	False	21.6530644374544	0.25	True	False	0.2160475109216991	0.12901385661141826	0.008772135
9935	RCBTB1	False	False	False	3.67342275111008	0.25	True	False	0.0313722252067512	0.1451295533759627	-0.4396865
9936	ARL11	False	False	False	3.17061556077567	0.25	True	False	0.03900406216684567	0.1681854002148093	-0.26530245
9937	EBPL	False	False	False	29.5204710348195	0.25	True	False	0.16533266793318416	0.12079017248670179	-0.41338643
9938	KPNA3	False	False	False	23.5926320761301	0.25	True	False	0.16467250819820026	0.11282135984697943	-0.4893969
9939	SPRYD7	False	False	False	5.36849630013578	0.25	True	False	0.042072116365353025	0.20552709842973432	0.017133376
9940	DLEU2	False	False	False	13.3778303424429	0.25	True	False	0.13314934648960666	0.12997105300743442	-0.32581463
9941	TRIM13	False	False	False	14.7794329970627	0.25	True	False	0.10747372983357997	0.154860485131352	-0.08840691
9942	KCNRG	False	False	False	0.757260210415666	0.25	True	False	0.006442727305671852	0.2055390036130561	0.01722342
9943	DLEU1	False	False	False	8.60357319438837	0.25	True	False	0.051556760299581714	0.1404795897796567	-0.47485673
9944	AL137060.3	False	False	False	1.60648581884973	0.25	True	False	0.019149141052649664	0.11638604525965039	-0.6570895
9945	DLEU7	False	False	False	0.575984744378112	0.25	True	True	0.013328129583299462	0.31624871441093755	0.8545819
9946	RNASEH2B-AS1	False	False	False	0.295969949221551	0.25	True	False	0.0040412968467569525	0.2101453274567325	0.052063584
9947	RNASEH2B	False	False	False	43.2509686308047	0.25	True	False	0.2791939471784316	0.11701336791703136	-0.0786525
9948	INTS6	False	False	False	28.3168919352236	0.25	True	False	0.20931072675892606	0.16634463581103826	0.2807302
9949	INTS6-AS1	False	False	False	4.73750348298943	0.25	True	False	0.039771640810414725	0.24802934196076765	0.33860123
9950	WDFY2	False	False	False	33.4614457722256	0.25	True	True	0.22358773164462525	0.19671429510549535	0.5019759
9951	DHRS12	False	False	False	2.95177425767869	0.25	True	False	0.034379008582489344	0.21063483366758187	0.055765986
9952	AL162377.1	False	False	False	2.80235629097584	0.25	True	False	0.02628961528548801	0.25433008148247416	0.3862572
9953	ATP7B	False	False	False	1.11441100050054	0.25	True	False	0.0046778642105565595	-0.17370881635002633	-2.8512366
9954	ALG11	False	False	False	5.28449976397199	0.25	True	False	0.03784774480477728	0.2435883304554392	0.30501142
9955	NEK5	False	False	False	1.03122861406079	0.25	True	False	0.007763622475739569	0.29880021139868174	0.7226093
9956	NEK3	False	False	False	4.94579792285209	0.25	True	False	0.038105401964295495	0.14892107374507868	-0.41100913
9957	THSD1	False	False	False	0.727825488908318	0.25	True	False	0.005021079956786926	0.265660424757255	0.47195482
9958	VPS36	False	False	False	24.2264666993554	0.25	True	False	0.2018863015650505	0.15183941278429958	0.17505835
9959	AL359513.1	False	False	False	1.95518570771279	0.25	True	False	0.015520370947382576	0.26229068563731234	0.44646764
9960	CKAP2	False	False	False	26.850145681447	0.25	True	False	0.15019152102854497	0.13778454703173082	-0.25128567
9961	HNRNPA1L2	False	False	False	1.30284226677814	0.25	True	False	0.00896584080433245	0.1889375818700175	-0.10834227
9962	AL139089.1	False	False	False	1.04340809297312	0.25	True	False	0.00784277706635614	0.19520365581431315	-0.060948502
9963	SUGT1	False	False	False	29.0644052817431	0.25	True	False	0.21255220611035386	0.08770704907564306	-0.29215166
9964	DIAPH3	False	False	False	5.5101307055696	0.25	True	False	0.0213584074208085	0.15077042603841329	-0.39702147
9965	TDRD3	False	False	False	8.64921360953749	0.25	True	False	0.07370068814342635	0.24813353370875427	0.3393893
9966	PCDH9	False	False	False	7.77601451310427	0.25	True	True	0.06935883780008685	0.7302568875416207	3.9859536
9967	DACH1	False	False	False	3.57354202683009	0.25	True	False	0.025923194242346303	0.04718999828542476	-1.1804572
9968	MZT1	False	False	False	20.6638914377612	0.25	True	False	0.135212626149911	0.09894957944022092	-0.6217128
9969	BORA	False	False	False	2.65361571066427	0.25	True	False	0.016292267773230444	0.17908923741581634	-0.18283072
9970	DIS3	False	False	False	22.6633179664972	0.25	True	False	0.16996143790751245	0.1692727481361676	0.049064383
9971	PIBF1	False	False	False	9.3904899238151	0.25	True	False	0.08492221132508374	0.2296128625286101	0.19930726
9972	KLF5	False	False	False	2.03282003029013	0.25	True	False	0.020336809429805893	0.12363492922881852	-0.60226214
9973	KLF12	False	False	False	7.42684941039978	0.25	True	True	0.08439096533402127	0.39645699998373174	1.4612412
9974	LINC00402	False	False	False	0.27669288598248	0.25	True	False	0.007458411033301359	0.4156582286983998	1.6064707
9975	TBC1D4	False	False	False	2.78058266542908	0.25	True	True	0.03419279196705593	0.3203710627918154	0.8857615
9976	COMMD6	False	False	False	118.335007441183	0.25	True	False	0.776722859988983	-0.41055578310459523	-0.8885406
9977	UCHL3	False	False	False	16.25920316664	0.25	True	False	0.11594241810687546	0.027359189817105407	-1.3045774
9978	LMO7	False	False	False	2.7093188433769	0.25	True	True	0.02235872603746366	0.30403069495234036	0.76217026
9979	KCTD12	False	False	False	19.8481219589449	0.25	True	True	0.2508902419955018	0.21985305813901063	0.67054385
9980	CLN5	False	False	False	13.5162942249008	0.25	True	False	0.1150362883490083	0.16619460063341723	0.019703489
9981	FBXL3	False	False	False	19.7733112686353	0.25	True	False	0.15031092609072036	0.13786955607810258	-0.2504748
9982	MYCBP2-AS1	False	False	False	0.814934891145859	0.25	True	False	0.009925010834128667	0.33820953567846623	1.0206836
9983	MYCBP2	False	False	False	60.7235966347242	0.25	True	False	0.46145160770770455	0.036531042261916356	0.08864785
9984	SLAIN1	False	False	False	2.30346770262447	0.25	True	False	0.018794834453069592	0.24474642833928228	0.31377074
9985	POU4F1	False	False	False	0.29140969509684	0.25	True	False	0.0016393729208849554	0.4719484962825135	2.0322251
9986	OBI1	False	False	False	5.12870697563844	0.25	True	True	0.047643838543448364	0.28413063432602437	0.6116552
9987	RBM26	False	False	False	36.215690196362	0.25	True	False	0.261125517050712	0.14192467310369963	0.102828585
9988	RBM26-AS1	False	False	False	0.888401884890793	0.25	True	False	0.007454531755024361	0.3327680593877675	0.97952676
9989	NDFIP2	False	False	False	1.63095935567311	0.25	True	False	0.012219281337615526	0.25681248618535885	0.405033
9990	SPRY2	False	False	False	4.14699972260266	0.25	True	False	0.05847990258325721	0.11907634350473897	-0.6367413
9991	AL590807.1	False	False	False	0.632735595727793	0.25	True	False	0.004409198515339626	0.25969388081785855	0.42682657
9992	SLITRK5	True	True	False	0.789244708128154	0.25	True	False	0.005618987719880078	0.07234114462230255	-0.9902253
9993	MIR17HG	False	False	False	1.31667801886216	0.25	True	False	0.009687070242814995	0.2423956881047221	0.2959908
9994	TGDS	False	False	False	3.1223927885487	0.25	True	False	0.026697050349227997	0.22018369563557977	0.12798929
9995	GPR180	False	False	False	3.24990979093011	0.25	True	False	0.025908831421217464	0.19961250713704798	-0.027601935
9996	ABCC4	False	False	False	6.36258790540632	0.25	True	False	0.031245344611677456	0.11366642277950771	-0.67765945
9997	CLDN10	False	False	False	1.02408655888141	0.25	True	False	0.003597357066924308	-0.12681044860024568	-2.4965184
9998	DNAJC3-DT	False	False	False	1.91085502257985	0.25	True	False	0.017399289729366232	0.1671796651872691	-0.27290937
9999	DNAJC3	False	False	False	39.8123025129874	0.25	True	False	0.3032039368486057	0.0218660176189386	-0.43228638
10000	AL138955.1	False	False	False	2.03957601324187	0.25	True	False	0.013655082275911095	0.16867994806663683	-0.2615619
10001	UGGT2	False	False	False	2.93922261569843	0.25	True	False	0.026865562185805866	0.01543255556943013	-1.4206563
10002	MBNL2	False	False	False	13.8987730526115	0.25	True	True	0.11688085201346558	0.2262068946283785	0.5921305
10003	AL442067.3	False	False	False	0.446671461446622	0.25	True	False	0.00608429065751947	0.2700668447857655	0.505283
10004	RAP2A	False	False	False	8.74638226342118	0.25	True	False	0.06790229494114902	0.18853941356717863	-0.11135384
10005	AL442067.1	False	False	False	0.511051917710032	0.25	True	False	0.004299972579339131	0.2211171352765952	0.1350494
10006	IPO5	False	False	False	21.3611106941592	0.25	True	False	0.1261557788890472	0.11768608875446028	-0.4429947
10007	FARP1	False	False	False	2.16026774294267	0.25	True	False	0.02408344657089251	0.19876102143363758	-0.03404219
10008	STK24	False	False	False	23.9601940628296	0.25	True	False	0.1991289381731729	0.09465403760781664	-0.24154222
10009	STK24-AS1	False	False	False	0.290316626812058	0.25	True	False	0.003454193128910492	0.1697287900100848	-0.25362894
10010	DOCK9	False	False	False	1.58224411723493	0.25	True	True	0.020518093704487116	0.36936331073140866	1.2563168
10011	UBAC2-AS1	False	False	False	0.807472316167236	0.25	True	False	0.007904141526586535	0.19839291222473085	-0.036826402
10012	UBAC2	False	False	False	18.4884082986597	0.25	True	False	0.18257623238276405	0.12320845144628037	-0.39031968
10013	GPR18	False	False	False	3.77593926085751	0.25	True	True	0.03371984504288463	0.4002848479312821	1.4901934
10014	GPR183	False	False	False	41.1149436450331	0.25	True	True	0.28241847232334966	0.36872642246978327	1.7550997
10015	TM9SF2	False	False	False	27.4984080713945	0.25	True	False	0.2270367415385713	0.04839406593230938	-0.5785502
10016	LINC01232	False	False	False	0.407275033857287	0.25	True	False	0.0060026127085912396	0.13490496117598857	-0.5170207
10017	CLYBL	False	False	False	2.29673277249126	0.25	True	False	0.020829144877327854	0.21135417198441836	0.06120674
10018	PCCA-DT	False	False	False	1.15781268620919	0.25	True	False	0.008080006616845607	0.0692683620108054	-1.0134665
10019	PCCA	False	False	False	3.63676344069638	0.25	True	False	0.028105101959663748	0.1542719394017119	-0.3705376
10020	GGACT	False	False	False	1.13424890961556	0.25	True	False	0.011645402236490188	0.14846727118775177	-0.4144415
10021	AL356966.1	False	False	False	0.644027482939676	0.25	True	False	0.005844934719659207	0.34325174591941443	1.0588207
10022	TMTC4	False	False	False	2.99800270412595	0.25	True	False	0.02191952294279891	0.17158983717127507	-0.23955281
10023	FGF14-AS2	False	False	False	0.796914995454673	0.25	True	False	0.003633758304730856	0.11696148422977015	-0.6527371
10024	TPP2	False	False	False	28.1418985619695	0.25	True	False	0.2281229070053873	0.09554796973649278	-0.23502985
10025	CCDC168	False	False	False	0.394026123825458	0.25	True	False	0.003612230264470731	0.3998065331185295	1.4865756
10026	TEX30	False	False	False	7.64790263749031	0.25	True	False	0.04064121450100957	0.08558571811377123	-0.8900493
10027	POGLUT2	False	False	False	0.519261718111823	0.25	True	False	0.002237078784630175	-0.1904507389410118	-2.977865
10028	BIVM	False	False	False	3.11691478472926	0.25	True	False	0.01698492722873404	0.12218582921249883	-0.6132225
10029	ERCC5	False	False	False	18.3379262928107	0.25	True	False	0.16684491421442052	0.19577203156415218	0.30182767
10030	LINC01309	False	False	False	0.375299692297653	0.25	True	False	0.0031170269903612485	0.28028172466633555	0.58254373
10031	ARGLU1	False	False	False	110.587848726351	0.25	True	False	0.6965119980534065	-0.2689283489978276	-0.3429811
10032	LIG4	False	False	False	2.92033618696471	0.25	True	False	0.03207482322363474	0.21046436773387445	0.05447666
10033	ABHD13	False	False	False	11.6674953548153	0.25	True	False	0.10777726843495272	0.14593647281018593	-0.17352857
10034	TNFSF13B	True	True	False	34.5492018748661	0.25	True	True	0.4099192107855969	0.18568888250614268	1.0705303
10035	AL163541.1	False	False	False	0.395325821701692	0.25	True	False	0.00563081527829565	0.04131448713824749	-1.224897
10036	IRS2	False	False	False	30.628178505562	0.25	True	False	0.34455872539073207	0.1294412359260975	0.32032642
10037	RAB20	False	False	False	5.49584617093796	0.25	True	False	0.06435943288222006	0.13425099592636996	-0.521967
10038	NAXD	False	False	False	2.82676406600213	0.25	True	False	0.02712304301494323	0.20000642989723133	-0.02462248
10039	CARS2	False	False	False	18.7451247110665	0.25	True	False	0.18376911022468645	0.08888535416113251	-0.7177104
10040	ING1	False	False	False	11.2906218117171	0.25	True	False	0.12133146934244743	0.1093877944788454	-0.52214795
10041	ANKRD10	False	False	False	28.6218617530191	0.25	True	False	0.22569746099029214	0.05397223855734295	-0.5379128
10042	ANKRD10-IT1	False	False	False	5.40659473110572	0.25	True	False	0.04807205246460467	0.17534364590087242	-0.21116069
