	gene_symbol	is_in_LR_database	isLigand	isReceptor	sum_pseudobulkCellType_expr	sum_pseudobulkCellType_expr_threshold	sum_pseudobulkCellType_expr_filter
8287	PRR5L	False	False	False	2.63924417989455	0.25	True
8288	TRAF6	False	False	False	8.19119990447616	0.25	True
8289	C11orf74	False	False	False	6.5438810949054	0.25	True
8290	API5	False	False	False	14.4047201591647	0.25	True
8291	TTC17	False	False	False	24.1141658076108	0.25	True
8292	AC068205.2	False	False	False	0.451248079226837	0.25	True
8293	HSD17B12	False	False	False	16.3766487314163	0.25	True
8294	AC087521.2	False	False	False	0.379530429305138	0.25	True
8295	ALKBH3	False	False	False	4.65657198739623	0.25	True
8296	C11orf96	False	False	False	4.31618152961536	0.25	True
8297	ACCS	False	False	False	2.10253688834964	0.25	True
8298	EXT2	False	False	False	5.05422677917439	0.25	True
8299	CD82	True	True	True	24.5537735917466	0.25	True
8300	TSPAN18	False	False	False	0.784224093150746	0.25	True
8301	TP53I11	False	False	False	2.81114580880887	0.25	True
8302	PRDM11	False	False	False	0.83644059227273	0.25	True
8303	SLC35C1	False	False	False	1.59373586097643	0.25	True
8304	CRY2	False	False	False	6.59068706375858	0.25	True
8305	MAPK8IP1	False	False	False	0.662113568643045	0.25	True
8306	PEX16	False	False	False	14.0858068812892	0.25	True
8307	LARGE2	False	False	False	0.395144930288069	0.25	True
8308	PHF21A	False	False	False	13.8589614728307	0.25	True
8309	CREB3L1	False	False	False	0.623642929729073	0.25	True
8310	DGKZ	False	False	False	29.4044235222658	0.25	True
8311	MDK	True	True	False	5.4176472246455	0.25	True
8312	AMBRA1	False	False	False	1.83206113957505	0.25	True
8313	AC127035.1	False	False	False	1.96012931908142	0.25	True
8314	HARBI1	False	False	False	1.42054575077095	0.25	True
8315	ATG13	False	False	False	12.2625480940516	0.25	True
8316	ARHGAP1	False	False	False	10.5662136816418	0.25	True
8317	ZNF408	False	False	False	3.12722772176352	0.25	True
8318	CKAP5	False	False	False	11.6372461317269	0.25	True
8319	LRP4-AS1	False	False	False	0.271754389649095	0.25	True
8320	C11orf49	False	False	False	3.51261264781915	0.25	True
8321	ARFGAP2	False	False	False	25.3756223269171	0.25	True
8322	DDB2	False	False	False	11.0787375948754	0.25	True
8323	ACP2	False	False	False	2.31404324241647	0.25	True
8324	NR1H3	False	False	False	1.65713551414326	0.25	True
8325	MADD	False	False	False	10.5335428997222	0.25	True
8326	SPI1	False	False	False	50.135748128603	0.25	True
8327	AC090559.1	False	False	False	14.890401251265	0.25	True
8328	SLC39A13	False	False	False	2.86523076589148	0.25	True
8329	PSMC3	False	False	False	32.4872796623425	0.25	True
8330	CELF1	False	False	False	44.5473352189876	0.25	True
8331	AC090559.2	False	False	False	2.52231658639645	0.25	True
8332	NDUFS3	False	False	False	30.2209061601509	0.25	True
8333	PTPMT1	False	False	False	13.4561596871353	0.25	True
8334	KBTBD4	False	False	False	3.92177691927469	0.25	True
8335	C1QTNF4	False	False	False	10.5876497938697	0.25	True
8336	MTCH2	False	False	False	19.2431478976425	0.25	True
8337	FNBP4	False	False	False	55.217018472775	0.25	True
8338	NUP160	False	False	False	12.5501692431109	0.25	True
8339	PTPRJ	True	False	True	13.173380226566	0.25	True
8340	TNKS1BP1	False	False	False	1.22740308332536	0.25	True
8341	SSRP1	False	False	False	25.5903686168974	0.25	True
8342	PRG2	False	False	False	5.16280005716971	0.25	True
8343	SLC43A3	False	False	False	11.442017398278	0.25	True
8344	RTN4RL2	True	False	True	0.64831126504146	0.25	True
8345	SLC43A1	False	False	False	5.09349148150037	0.25	True
8346	TIMM10	False	False	False	19.3609028869891	0.25	True
8347	UBE2L6	False	False	False	23.1454693500873	0.25	True
8348	SERPING1	True	True	False	2.92229083181859	0.25	True
8349	YPEL4	False	False	False	4.34130745415332	0.25	True
8350	CLP1	False	False	False	5.95258615446739	0.25	True
8351	ZDHHC5	False	False	False	12.2368380283872	0.25	True
8352	MED19	False	False	False	11.028626445349	0.25	True
8353	TMX2	False	False	False	13.4662898962545	0.25	True
8354	SELENOH	False	False	False	74.7757411676388	0.25	True
8355	CTNND1	False	False	False	8.09434223210464	0.25	True
8356	LPXN	False	False	False	9.89991081945904	0.25	True
8357	ZFP91	False	False	False	47.5359360169042	0.25	True
8358	AP001636.3	False	False	False	0.554305584521004	0.25	True
8359	FAM111B	False	False	False	2.96106529775048	0.25	True
8360	FAM111A-DT	False	False	False	0.76635384372477	0.25	True
8361	FAM111A	False	False	False	19.3748225975614	0.25	True
8362	DTX4	False	False	False	3.13697487610064	0.25	True
8363	MPEG1	False	False	False	25.7392920163672	0.25	True
8364	LINC02739	False	False	False	0.539504508749429	0.25	True
8365	AP000442.1	False	False	False	0.340908605756816	0.25	True
8366	OSBP	False	False	False	17.3662774914886	0.25	True
8367	PATL1	False	False	False	12.1180057616497	0.25	True
8368	STX3	True	False	True	8.11825572085262	0.25	True
8369	MRPL16	False	False	False	21.7345891011849	0.25	True
8370	MS4A3	False	False	False	4.64410793410078	0.25	True
8371	MS4A2	False	False	False	0.325644049549012	0.25	True
8372	LINC02705	False	False	False	0.298322273641067	0.25	True
8373	MS4A6A	False	False	False	43.6364009008623	0.25	True
8374	MS4A4A	True	False	True	5.77829812415844	0.25	True
8375	MS4A4E	False	False	False	5.63203283717255	0.25	True
8376	MS4A7	False	False	False	18.1629751053153	0.25	True
8377	MS4A14	False	False	False	0.828483188064874	0.25	True
8378	MS4A1	True	True	False	21.9997244856966	0.25	True
8379	CCDC86	False	False	False	3.23879176593847	0.25	True
8380	PRPF19	False	False	False	12.6001658129066	0.25	True
8381	TMEM109	False	False	False	15.4524050774519	0.25	True
8382	SLC15A3	False	False	False	9.49400013686212	0.25	True
8383	CD6	True	True	True	8.20392803999825	0.25	True
8384	CD5	True	True	True	3.42601763039591	0.25	True
8385	VPS37C	False	False	False	2.30519694014744	0.25	True
8386	VWCE	False	False	False	1.19496336860369	0.25	True
8387	DDB1	False	False	False	28.1653694224855	0.25	True
8388	TKFC	False	False	False	4.7572031704835	0.25	True
8389	CYB561A3	False	False	False	13.6114514015106	0.25	True
8390	TMEM138	False	False	False	12.1837188140311	0.25	True
8391	TMEM216	True	False	True	4.31932694646067	0.25	True
8392	CPSF7	False	False	False	14.6896078119789	0.25	True
8393	SDHAF2	False	False	False	17.6239309114188	0.25	True
8394	PPP1R32	False	False	False	0.646863227735822	0.25	True
8395	MYRF	False	False	False	0.269674589200742	0.25	True
8396	TMEM258	False	False	False	62.0792821348527	0.25	True
8397	FEN1	False	False	False	11.3937748828123	0.25	True
8398	FADS2	False	False	False	5.33134535633595	0.25	True
8399	FADS1	False	False	False	11.2228662457995	0.25	True
8400	FADS3	False	False	False	4.42006782145172	0.25	True
8401	RAB3IL1	False	False	False	1.93177756219079	0.25	True
8402	BEST1	False	False	False	4.25521548248777	0.25	True
8403	FTH1	False	False	False	375.978806668022	0.25	True
8404	INCENP	False	False	False	3.20087864606125	0.25	True
8405	ASRGL1	True	True	False	9.69029883333756	0.25	True
8406	AHNAK	False	False	False	83.1805734757769	0.25	True
8407	EEF1G	False	False	False	223.16551329103	0.25	True
8408	TUT1	False	False	False	2.65888794046076	0.25	True
8409	MTA2	False	False	False	7.79465558639282	0.25	True
8410	EML3	False	False	False	6.73392613440354	0.25	True
8411	ROM1	False	False	False	0.662622093937942	0.25	True
8412	B3GAT3	False	False	False	12.6808355608135	0.25	True
8413	GANAB	False	False	False	19.8863519631051	0.25	True
8414	INTS5	False	False	False	2.45675826216912	0.25	True
8415	C11orf98	False	False	False	1.26765942170813	0.25	True
8416	LBHD1	False	False	False	0.741298811684569	0.25	True
8417	CSKMT	False	False	False	6.62842743121443	0.25	True
8418	UQCC3	False	False	False	15.2034245823319	0.25	True
8419	UBXN1	False	False	False	70.6672765211035	0.25	True
8420	BSCL2	False	False	False	8.27572486342709	0.25	True
8421	GNG3	False	False	False	0.258733778401007	0.25	True
8422	HNRNPUL2	False	False	False	23.1388407354369	0.25	True
8423	TTC9C	False	False	False	4.33697977802107	0.25	True
8424	ZBTB3	False	False	False	0.570133770648495	0.25	True
8425	POLR2G	False	False	False	27.0744738399045	0.25	True
8426	AP001160.2	False	False	False	0.411330757073099	0.25	True
8427	TAF6L	False	False	False	4.95045909659196	0.25	True
8428	TMEM223	False	False	False	7.36604644320803	0.25	True
8429	AP001160.3	False	False	False	0.701240061358083	0.25	True
8430	TMEM179B	False	False	False	20.040370231762	0.25	True
8431	NXF1	False	False	False	16.0801311963869	0.25	True
8432	STX5	False	False	False	12.469799561349	0.25	True
8433	AP001160.1	False	False	False	1.42105988641937	0.25	True
8434	WDR74	False	False	False	22.7886668111646	0.25	True
8435	SNHG1	False	False	False	26.0245500133758	0.25	True
8436	SLC3A2	True	False	True	41.2213129726703	0.25	True
8437	LGALS12	False	False	False	1.05742650431013	0.25	True
8438	PLAAT4	False	False	False	35.2977379148553	0.25	True
8439	PLAAT2	False	False	False	0.415339979905325	0.25	True
8440	PLAAT3	False	False	False	8.84689723462597	0.25	True
8441	ATL3	False	False	False	15.2601972580841	0.25	True
8442	RTN3	False	False	False	36.4548269948019	0.25	True
8443	C11orf95	False	False	False	1.18728289454707	0.25	True
8444	SPINDOC	False	False	False	1.45268010043835	0.25	True
8445	MARK2	False	False	False	13.836356990071	0.25	True
8446	NAA40	False	False	False	3.57422959397685	0.25	True
8447	COX8A	False	False	False	105.18730165842	0.25	True
8448	OTUB1	False	False	False	28.0976142346571	0.25	True
8449	MACROD1	False	False	False	4.83085120691738	0.25	True
8450	STIP1	False	False	False	16.5344220649838	0.25	True
8451	FERMT3	False	False	False	32.484591102514	0.25	True
8452	TRPT1	False	False	False	6.85547470377669	0.25	True
8453	NUDT22	False	False	False	12.7028973920407	0.25	True
8454	DNAJC4	False	False	False	25.2717452023738	0.25	True
8455	VEGFB	True	True	False	15.9062119788662	0.25	True
8456	FKBP2	False	False	False	4.75190765451299	0.25	True
8457	PPP1R14B	False	False	False	61.8352154964406	0.25	True
8458	PPP1R14B-AS1	False	False	False	0.819825816990206	0.25	True
8459	PLCB3	False	False	False	1.93518588341884	0.25	True
8460	BAD	False	False	False	14.8951151186419	0.25	True
8461	GPR137	False	False	False	5.29157582788162	0.25	True
8462	ESRRA	False	False	False	6.22921731405509	0.25	True
8463	TRMT112	False	False	False	62.0572988005106	0.25	True
8464	PRDX5	False	False	False	62.7145468209935	0.25	True
8465	AP003774.2	False	False	False	1.7496512357254	0.25	True
8466	CCDC88B	False	False	False	17.9191753269589	0.25	True
8467	RPS6KA4	False	False	False	9.0741938928386	0.25	True
8468	LINC02723	False	False	False	0.845012506966626	0.25	True
8469	NRXN2	True	True	True	2.05594177688666	0.25	True
8470	RASGRP2	False	False	False	31.9434403376711	0.25	True
8471	PYGM	False	False	False	0.541897771154893	0.25	True
8472	SF1	False	False	False	110.946886652656	0.25	True
8473	AP001462.1	False	False	False	1.3701940852321	0.25	True
8474	MAP4K2	False	False	False	6.96751886543938	0.25	True
8475	MEN1	False	False	False	2.90717661621104	0.25	True
8476	CDC42BPG	False	False	False	0.693962691249566	0.25	True
8477	EHD1	False	False	False	16.6942197025265	0.25	True
8478	MIR194-2HG	False	False	False	0.266600139760481	0.25	True
8479	ATG2A	False	False	False	17.5352140005547	0.25	True
8480	PPP2R5B	False	False	False	2.14877300486149	0.25	True
8481	ARL2	False	False	False	23.9582875759952	0.25	True
8482	SNX15	False	False	False	5.78288181938287	0.25	True
8483	SAC3D1	False	False	False	6.49177380769943	0.25	True
8484	NAALADL1	True	True	False	4.55079970819734	0.25	True
8485	CDCA5	False	False	False	5.79724968275448	0.25	True
8486	ZFPL1	False	False	False	11.1975410045742	0.25	True
8487	VPS51	False	False	False	25.2827834158949	0.25	True
8488	TM7SF2	False	False	False	3.75810555202588	0.25	True
8489	ZNHIT2	False	False	False	3.44581731997928	0.25	True
8490	FAU	False	False	False	337.580453771588	0.25	True
8491	SYVN1	False	False	False	7.4146844223346	0.25	True
8492	MRPL49	False	False	False	6.91257082621532	0.25	True
8493	SPDYC	False	False	False	0.294855566203503	0.25	True
8494	AP003068.2	False	False	False	1.16488528058116	0.25	True
8495	CAPN1	False	False	False	18.2328138080227	0.25	True
8496	POLA2	False	False	False	4.14487064095535	0.25	True
8497	CDC42EP2	False	False	False	0.565755636014486	0.25	True
8498	DPF2	False	False	False	12.6642207356924	0.25	True
8499	TIGD3	False	False	False	0.376628760807133	0.25	True
8500	SLC25A45	False	False	False	8.09054713102519	0.25	True
8501	FRMD8	False	False	False	7.44315951228921	0.25	True
8502	NEAT1	False	False	False	246.535753822753	0.25	True
8503	MALAT1	False	False	False	638.172899100751	0.25	True
8504	AP000769.2	False	False	False	0.367276616683593	0.25	True
8505	SCYL1	False	False	False	8.42242008467809	0.25	True
8506	LTBP3	True	True	False	7.28470600297	0.25	True
8507	SSSCA1-AS1	False	False	False	1.31602440122122	0.25	True
8508	ZNRD2	False	False	False	21.1900576837726	0.25	True
8509	FAM89B	False	False	False	18.0694577090546	0.25	True
8510	EHBP1L1	False	False	False	24.6150910621798	0.25	True
8511	KCNK7	False	False	False	1.22804199709427	0.25	True
8512	MAP3K11	False	False	False	10.919413199808	0.25	True
8513	PCNX3	False	False	False	5.61875789380968	0.25	True
8514	SIPA1	False	False	False	17.9569760011162	0.25	True
8515	RELA	False	False	False	18.4654654980387	0.25	True
8516	RELA-DT	False	False	False	4.02540455640061	0.25	True
8517	KAT5	False	False	False	9.67345259662038	0.25	True
8518	RNASEH2C	False	False	False	43.046812736467	0.25	True
8519	AP5B1	False	False	False	10.8778938792574	0.25	True
8520	CFL1	False	False	False	194.199744302353	0.25	True
8521	MUS81	False	False	False	5.55962168043329	0.25	True
8522	EFEMP2	True	True	False	0.566338839556726	0.25	True
8523	CTSW	False	False	False	49.6964041700627	0.25	True
8524	FIBP	False	False	False	29.2273134397837	0.25	True
8525	CCDC85B	False	False	False	54.267334239906	0.25	True
8526	FOSL1	False	False	False	4.56278814501593	0.25	True
8527	C11orf68	False	False	False	4.27298267132692	0.25	True
8528	DRAP1	False	False	False	69.7104462069516	0.25	True
8529	SART1	False	False	False	14.445855261112	0.25	True
8530	EIF1AD	False	False	False	6.95653179002867	0.25	True
8531	BANF1	False	False	False	43.2117501594587	0.25	True
8532	CST6	False	False	False	0.272023082657629	0.25	True
8533	CATSPER1	True	False	True	3.47868915097234	0.25	True
8534	SF3B2	False	False	False	66.8483789552517	0.25	True
8535	PACS1	False	False	False	16.4154128794983	0.25	True
8536	KLC2	False	False	False	1.23637970459764	0.25	True
8537	RAB1B	False	False	False	19.5980888587433	0.25	True
8538	AP001107.1	False	False	False	0.456648186786098	0.25	True
8539	AP001107.2	False	False	False	0.26032942807512	0.25	True
8540	CNIH2	False	False	False	0.41447236441292	0.25	True
8541	YIF1A	True	False	True	13.9029054785011	0.25	True
8542	RIN1	False	False	False	2.78231030810259	0.25	True
8543	BRMS1	False	False	False	17.9121578190781	0.25	True
8544	B4GAT1	False	False	False	0.998027319790495	0.25	True
8545	AP001107.9	False	False	False	0.320318086696316	0.25	True
8546	SLC29A2	False	False	False	0.407604643918717	0.25	True
8547	MRPL11	False	False	False	33.2411388868625	0.25	True
8548	PELI3	False	False	False	0.690522407092439	0.25	True
8549	AP002748.4	False	False	False	3.22093840674693	0.25	True
8550	DPP3	False	False	False	4.88065695971205	0.25	True
8551	BBS1	False	False	False	1.30409568565706	0.25	True
8552	ZDHHC24	False	False	False	12.4642432772313	0.25	True
8553	CTSF	False	False	False	2.9908574334746	0.25	True
8554	CCS	False	False	False	21.6719366763989	0.25	True
8555	RBM14	False	False	False	11.6658942355976	0.25	True
8556	RBM4	False	False	False	54.0740732218332	0.25	True
8557	RBM4B	False	False	False	3.67564447464922	0.25	True
8558	SPTBN2	True	True	False	1.22564116714552	0.25	True
8559	C11orf80	False	False	False	1.58551524716341	0.25	True
8560	RCE1	False	False	False	7.24438129794088	0.25	True
8561	PC	False	False	False	0.804894833798047	0.25	True
8562	LRFN4	True	False	True	2.89250261982927	0.25	True
8563	KDM2A	False	False	False	41.2595849471226	0.25	True
8564	GRK2	True	True	False	48.5327066369938	0.25	True
8565	ANKRD13D	False	False	False	32.2179285372282	0.25	True
8566	SSH3	False	False	False	1.58820812128302	0.25	True
8567	RAD9A	False	False	False	6.25193571598578	0.25	True
8568	POLD4	False	False	False	39.1130193949838	0.25	True
8569	CLCF1	True	True	False	1.88189060314153	0.25	True
8570	PPP1CA	False	False	False	62.2505763918045	0.25	True
8571	TBC1D10C	False	False	False	21.0446527069215	0.25	True
8572	CARNS1	False	False	False	0.7954976491555	0.25	True
8573	RPS6KB2	False	False	False	17.3859511655665	0.25	True
8574	RPS6KB2-AS1	False	False	False	0.444453723968415	0.25	True
8575	CORO1B	False	False	False	14.2823267230399	0.25	True
8576	CABP4	False	False	False	1.31238894134356	0.25	True
8577	TMEM134	False	False	False	12.8554822411617	0.25	True
8578	AIP	False	False	False	23.1680048447559	0.25	True
8579	PITPNM1	False	False	False	5.78632098466773	0.25	True
8580	CDK2AP2	False	False	False	18.0053894521984	0.25	True
8581	GSTP1	True	True	False	146.30598907743	0.25	True
8582	NDUFV1	False	False	False	29.0063559708921	0.25	True
8583	NUDT8	False	False	False	6.93027225344476	0.25	True
8584	ACY3	False	False	False	2.063614020179	0.25	True
8585	UNC93B1	False	False	False	17.9179023024643	0.25	True
8586	ALDH3B1	False	False	False	8.9298294344806	0.25	True
8587	NDUFS8	False	False	False	45.4453470747195	0.25	True
8588	TCIRG1	False	False	False	25.5381441493501	0.25	True
8589	AP002807.1	False	False	False	2.40971757576108	0.25	True
8590	CHKA	False	False	False	9.72255158415724	0.25	True
8591	KMT5B	False	False	False	13.1162791594865	0.25	True
8592	C11orf24	False	False	False	5.13633423568202	0.25	True
8593	AP002813.1	False	False	False	0.641359234407998	0.25	True
8594	LRP5	True	False	True	1.12673344498775	0.25	True
8595	PPP6R3	False	False	False	19.7116341107056	0.25	True
8596	GAL	True	True	False	2.01202740175712	0.25	True
8597	TESMIN	False	False	False	5.46631579631411	0.25	True
8598	CPT1A	False	False	False	21.5562768739838	0.25	True
8599	MRPL21	False	False	False	29.7897340836917	0.25	True
8600	IGHMBP2	False	False	False	4.49763038295166	0.25	True
8601	TPCN2	False	False	False	3.45021417511519	0.25	True
8602	CCND1	False	False	False	1.3773799504228	0.25	True
8603	LTO1	False	False	False	5.89042885434831	0.25	True
8604	FADD	True	True	True	3.15444872585805	0.25	True
8605	PPFIA1	False	False	False	12.1250538715758	0.25	True
8606	AP002336.1	False	False	False	0.570185130916632	0.25	True
8607	AP000487.1	False	False	False	0.327988073164546	0.25	True
8608	CTTN	True	True	False	3.12240279388543	0.25	True
8609	DHCR7	False	False	False	1.72142979061767	0.25	True
8610	AP002387.2	False	False	False	6.46587300182863	0.25	True
8611	NADSYN1	False	False	False	12.8735079015174	0.25	True
8612	ALG1L9P	False	False	False	0.269067583522828	0.25	True
8613	AP003498.2	False	False	False	0.326674891457484	0.25	True
8614	FAM86C1	False	False	False	0.857291366608426	0.25	True
8615	AP002495.1	False	False	False	2.22228440963993	0.25	True
8616	RNF121	False	False	False	2.90499287397847	0.25	True
8617	IL18BP	True	True	True	2.50799401887582	0.25	True
8618	NUMA1	False	False	False	20.9940664873684	0.25	True
8619	AP002490.1	False	False	False	0.404137535096523	0.25	True
8620	LRTOMT	False	False	False	0.531464945541563	0.25	True
8621	LAMTOR1	False	False	False	59.5620634973256	0.25	True
8622	ANAPC15	False	False	False	25.9304989957818	0.25	True
8623	FOLR3	False	False	False	4.9653272098822	0.25	True
8624	FOLR2	False	False	False	0.918253815936858	0.25	True
8625	INPPL1	False	False	False	8.62335498426139	0.25	True
8626	AP000593.4	False	False	False	0.509723813286436	0.25	True
8627	CLPB	False	False	False	8.0582555571246	0.25	True
8628	PDE2A	False	False	False	0.706919752252163	0.25	True
8629	AP005019.1	False	False	False	0.339804364335446	0.25	True
8630	ARAP1	False	False	False	10.687007233403	0.25	True
8631	ARAP1-AS2	False	False	False	0.324872325110723	0.25	True
8632	STARD10	False	False	False	3.29554046394421	0.25	True
8633	AP002381.2	False	False	False	3.58003265251358	0.25	True
8634	ATG16L2	False	False	False	17.7480159843521	0.25	True
8635	FCHSD2	False	False	False	17.2329684433429	0.25	True
8636	P2RY2	False	False	False	1.90167208892294	0.25	True
8637	AP002761.4	False	False	False	0.405848120586297	0.25	True
8638	P2RY6	True	False	True	0.569796370723628	0.25	True
8639	ARHGEF17	False	False	False	0.613673473099277	0.25	True
8640	RELT	False	False	False	21.4864550043087	0.25	True
8641	FAM168A	False	False	False	3.57247649999844	0.25	True
8642	AP000763.3	False	False	False	0.559637350796483	0.25	True
8643	PLEKHB1	False	False	False	0.490358609948669	0.25	True
8644	RAB6A	False	False	False	17.1430995700401	0.25	True
8645	MRPL48	False	False	False	10.4191425554065	0.25	True
8646	COA4	False	False	False	19.900430977892	0.25	True
8647	PAAF1	False	False	False	5.50246924272325	0.25	True
8648	UCP2	False	False	False	56.6451491512926	0.25	True
8649	AP003717.4	False	False	False	2.3881684526809	0.25	True
8650	UCP3	False	False	False	0.45646256675571	0.25	True
8651	C2CD3	False	False	False	3.88444839229189	0.25	True
8652	PPME1	False	False	False	9.50143302827758	0.25	True
8653	P4HA3	False	False	False	0.487904952238132	0.25	True
8654	PGM2L1	False	False	False	9.41891685279001	0.25	True
8655	KCNE3	False	False	False	5.75553297212482	0.25	True
8656	LIPT2	False	False	False	1.15822643869922	0.25	True
8657	AP001372.2	False	False	False	0.722115279941078	0.25	True
8658	POLD3	False	False	False	9.38137975140008	0.25	True
8659	RNF169	False	False	False	17.0332076195185	0.25	True
8660	XRRA1	False	False	False	6.23768443941725	0.25	True
8661	SPCS2	False	False	False	55.5267439214322	0.25	True
8662	NEU3	False	False	False	3.91198482172166	0.25	True
8663	OR2AT4	False	False	False	0.372939503167424	0.25	True
8664	ARRB1	False	False	False	9.68170774832746	0.25	True
8665	RPS3	False	False	False	369.288610049023	0.25	True
8666	KLHL35	False	False	False	0.506136443541294	0.25	True
8667	GDPD5	False	False	False	2.65422116016185	0.25	True
8668	SERPINH1	False	False	False	1.67086479114769	0.25	True
8669	DGAT2	False	False	False	0.741152873870062	0.25	True
8670	UVRAG	False	False	False	26.7908105134523	0.25	True
8671	AP003168.2	False	False	False	0.440653502584755	0.25	True
8672	THAP12	False	False	False	21.8092703383013	0.25	True
8673	GVQW3	False	False	False	1.51937219760526	0.25	True
8674	AP002360.1	False	False	False	3.5259057550564	0.25	True
8675	EMSY	False	False	False	6.57389419534024	0.25	True
8676	LRRC32	False	False	False	0.464423258141642	0.25	True
8677	ACER3	False	False	False	11.2207507468485	0.25	True
8678	CAPN5	False	False	False	0.411220453402858	0.25	True
8679	MYO7A	False	False	False	0.412857080239973	0.25	True
8680	PAK1	False	False	False	19.3346626428179	0.25	True
8681	AP003680.1	False	False	False	0.444509550484284	0.25	True
8682	CLNS1A	False	False	False	36.4855061394112	0.25	True
8683	RSF1	False	False	False	46.494129367321	0.25	True
8684	RSF1-IT2	False	False	False	0.672767617314789	0.25	True
8685	RSF1-IT1	False	False	False	0.292034336480318	0.25	True
8686	AAMDC	False	False	False	7.70199653912484	0.25	True
8687	INTS4	False	False	False	4.98059392726585	0.25	True
8688	KCTD14	False	False	False	0.321543124239228	0.25	True
8689	NDUFC2	False	False	False	73.0506652272855	0.25	True
8690	ALG8	False	False	False	5.12675636446364	0.25	True
8691	KCTD21-AS1	False	False	False	0.92199467553247	0.25	True
8692	KCTD21	False	False	False	0.389940396923497	0.25	True
8693	USP35	False	False	False	0.381774182870906	0.25	True
8694	GAB2	False	False	False	9.24180880586507	0.25	True
8695	LINC02728	False	False	False	1.73395976113	0.25	True
8696	NARS2	False	False	False	3.44211731615253	0.25	True
8697	PRCP	False	False	False	13.8600877886714	0.25	True
8698	DDIAS	False	False	False	1.6042733837227	0.25	True
8699	RAB30	False	False	False	6.97692392694271	0.25	True
8700	RAB30-DT	False	False	False	10.3470761440352	0.25	True
8701	PCF11	False	False	False	37.0788992367514	0.25	True
8702	AP000873.2	False	False	False	5.01461538000663	0.25	True
8703	PCF11-AS1	False	False	False	0.925207850661969	0.25	True
8704	ANKRD42	False	False	False	3.91168324823243	0.25	True
8705	CCDC90B	False	False	False	14.2466226463584	0.25	True
8706	DLG2	False	False	False	0.471252752919869	0.25	True
8707	TMEM126B	False	False	False	12.4440228525343	0.25	True
8708	TMEM126A	False	False	False	19.6653757064161	0.25	True
8709	CREBZF	False	False	False	20.3633337512836	0.25	True
8710	SYTL2	False	False	False	6.02626592930499	0.25	True
8711	PICALM	False	False	False	39.1793777998585	0.25	True
8712	EED	False	False	False	9.28427048530681	0.25	True
8713	HIKESHI	False	False	False	18.3135996331064	0.25	True
8714	ME3	False	False	False	1.78682634520917	0.25	True
8715	PRSS23	True	True	False	4.82745330495057	0.25	True
8716	TMEM135	False	False	False	2.79478264814376	0.25	True
8717	RAB38	False	False	False	0.935072707268914	0.25	True
8718	CTSC	False	False	False	41.940206666987	0.25	True
8719	AP003120.1	False	False	False	0.366452512734533	0.25	True
8720	CHORDC1	False	False	False	22.3873166587459	0.25	True
8721	DISC1FP1	False	False	False	0.490619263329963	0.25	True
8722	SLC36A4	False	False	False	15.1426696294743	0.25	True
8723	SMCO4	False	False	False	6.30593469673349	0.25	True
8724	CEP295	False	False	False	9.05276899396082	0.25	True
8725	SCARNA9	False	False	False	0.265814225945296	0.25	True
8726	TAF1D	False	False	False	62.9756003774936	0.25	True
8727	C11orf54	False	False	False	6.41505805968208	0.25	True
8728	MED17	False	False	False	22.2356597528199	0.25	True
8729	PANX1	False	False	False	2.27375938311774	0.25	True
8730	MRE11	False	False	False	17.7833337285125	0.25	True
8731	ANKRD49	False	False	False	20.6736585952321	0.25	True
8732	FUT4	False	False	False	8.21373772300079	0.25	True
8733	PIWIL4	False	False	False	2.53111718222152	0.25	True
8734	AMOTL1	False	False	False	1.63663555171909	0.25	True
8735	CWC15	False	False	False	49.7166617181347	0.25	True
8736	SRSF8	False	False	False	17.7067217054212	0.25	True
8737	ENDOD1	False	False	False	6.37025689617913	0.25	True
8738	AP000787.1	False	False	False	5.08343861217665	0.25	True
8739	SESN3	False	False	False	16.0623924705285	0.25	True
8740	FAM76B	False	False	False	28.0718837661589	0.25	True
8741	CEP57	False	False	False	25.5536575040193	0.25	True
8742	MTMR2	False	False	False	4.25911277824048	0.25	True
8743	MAML2	True	True	False	8.7394351312557	0.25	True
8744	CCDC82	False	False	False	23.0779125593411	0.25	True
8745	JRKL	False	False	False	2.5801025516727	0.25	True
8746	ARHGAP42	False	False	False	0.982877355519367	0.25	True
8747	CEP126	False	False	False	2.70703574560603	0.25	True
8748	BIRC3	False	False	False	23.9621530321951	0.25	True
8749	BIRC2	False	False	False	32.8255557221332	0.25	True
8750	TMEM123	True	False	True	58.279466268475	0.25	True
8751	AP001830.1	False	False	False	0.442689227955587	0.25	True
8752	DCUN1D5	False	False	False	18.1331891786071	0.25	True
8753	DYNC2H1	False	False	False	1.44240964283745	0.25	True
8754	PDGFD	True	True	True	2.59289342840316	0.25	True
8755	CASP4	False	False	False	32.9408708939816	0.25	True
8756	CASP5	False	False	False	0.280639212189724	0.25	True
8757	CASP1	False	False	False	23.3560598146999	0.25	True
8758	CARD16	False	False	False	30.6187894083286	0.25	True
8759	MSANTD4	False	False	False	2.76466534607602	0.25	True
8760	KBTBD3	False	False	False	3.01449246820882	0.25	True
8761	AASDHPPT	False	False	False	17.1176652965014	0.25	True
8762	AP000766.1	False	False	False	2.9458320728998	0.25	True
8763	CWF19L2	False	False	False	21.0914289720703	0.25	True
8764	ALKBH8	False	False	False	2.1126769736296	0.25	True
