	gene_symbol	gene_symbol.1	is_in_LR_database	isLigand	isReceptor	sum_pseudobulkCellType_expr	sum_pseudobulkCellType_expr_threshold	sum_pseudobulkCellType_expr_filter	highly_variable	means	dispersions	dispersions_norm
5981	MCM7	MCM7	False	False	False	23.4257981377359	0.25	True	True	0.06094571147655352	-1.6817653487063184	2.2943819
5982	AP4M1	AP4M1	False	False	False	3.96214444781074	0.25	True	False	0.020313847167514283	-4.653856980088855	-0.29870644
5983	TAF6	TAF6	False	False	False	5.74333373720506	0.25	True	False	0.036250215170567514	-4.525281477247472	-0.1827495
5984	CNPY4	CNPY4	False	False	False	2.35038941230851	0.25	True	False	0.015190039251763855	-4.971962214020857	-0.58559245
5985	MBLAC1	MBLAC1	False	False	False	1.39672980111865	0.25	True	False	0.00587406980579373	-5.382145541015055	-0.95551986
5986	LAMTOR4	LAMTOR4	False	False	False	85.2282345448383	0.25	True	False	0.4415183688408139	-2.474577239973067	-0.19106512
5987	MAP11	MAP11	False	False	False	2.2470502511933	0.25	True	False	0.01925387065627999	-4.639287741814777	-0.28556705
5988	GAL3ST4	GAL3ST4	False	False	False	0.311410475000172	0.25	True	False	-0.0005562455380387019		0.0
5989	GPC2	GPC2	False	False	False	0.84818824502715	0.25	True	False	0.003128501889602594	-4.894305256323263	-0.5155568
5990	STAG3	STAG3	False	False	False	4.53454936536086	0.25	True	True	0.01842193648540186	-2.8073018439982205	1.3666255
5991	CASTOR3	CASTOR3	False	False	False	2.45115937981553	0.25	True	False	0.0073106579396483426	-4.439996388828458	-0.105834395
5992	SPDYE3	SPDYE3	False	False	False	0.87818188966016	0.25	True	False	0.005150058555955123	-4.234660849078006	0.079349265
5993	PILRB	PILRB	False	False	False	11.9512859062604	0.25	True	False	0.06257383018712243	-4.045436473527184	-0.6412396
5994	PILRA	PILRA	False	False	False	14.5687822232519	0.25	True	True	0.21849639356245426	-1.0988530428284042	1.8194852
5995	ZCWPW1	ZCWPW1	False	False	False	2.6124900410968	0.25	True	False	0.02367673225979337	-5.153059032810326	-0.7489162
5996	MEPCE	MEPCE	False	False	False	9.4282180799131	0.25	True	False	0.05890886565015819	-3.6075322796642895	-0.09737334
5997	PPP1R35	PPP1R35	False	False	False	11.4371416843624	0.25	True	False	0.079698274363451	-5.3760992868846245	-2.2938902
5998	AC092849.1	AC092849.1	False	False	False	0.361560889642457	0.25	True	False	0.0003835707169427091	-4.548633515323148	-0.20380974
5999	C7orf61	C7orf61	False	False	False	0.27311842024067	0.25	True	False	0.0025840155223013548	-6.565577591463687	-2.0228086
6000	TSC22D4	TSC22D4	False	False	False	18.3985558056072	0.25	True	False	0.12912479116937242	-3.7235638738928616	-0.7702709
6001	AC069281.1	AC069281.1	False	False	False	0.571013255935166	0.25	True	False	0.003503626751142977	-4.537307441981694	-0.19359522
6002	AGFG2	AGFG2	False	False	False	1.90760123745519	0.25	True	False	0.007102361277519565	-3.1123949237560895	1.0914747
6003	SAP25	SAP25	False	False	False	6.63385010464532	0.25	True	False	0.0462774862693093	-5.034151133493921	-0.6416781
6004	LRCH4	LRCH4	False	False	False	15.9608113523052	0.25	True	False	0.1225632581599294	-3.595905244868656	-0.61318797
6005	PCOLCE	PCOLCE	False	False	False	0.671778025228113	0.25	True	False	0.005753297994565265	-6.532626036095688	-1.9930907
6006	MOSPD3	MOSPD3	False	False	False	6.8564758876608	0.25	True	True	0.03179462269672993	-3.6902602328916694	0.57032174
6007	TFR2	TFR2	False	False	False	9.54422254002817	0.25	True	True	0.02711808967537459	-1.2353322608029984	2.78432
6008	GNB2	GNB2	False	False	False	50.4430009388605	0.25	True	True	0.2968083945540829	-1.9544856800942387	0.7502736
6009	GIGYF1	GIGYF1	False	False	False	12.1979195216115	0.25	True	False	0.05761699503142499	-4.34617205141522	-1.0147458
6010	POP7	POP7	False	False	False	14.8569289665253	0.25	True	False	0.06411542705996841	-3.6010875199329067	-0.0893691
6011	EPHB4	EPHB4	False	False	False	1.47172880548791	0.25	True	False	0.006074375177722454	-3.7788897402448343	0.49039045
6012	SLC12A9	SLC12A9	False	False	False	7.86615592355393	0.25	True	False	0.06850266071178138	-3.1894190583900786	0.42191303
6013	SLC12A9-AS1	SLC12A9-AS1	False	False	False	0.402946166995008	0.25	True	False	0.0033188748656609755	-5.87981241685027	-1.4043452
6014	TRIP6	TRIP6	False	False	False	4.6634976161126	0.25	True	True	0.04305577871850331	-3.221435253085997	0.99313563
6015	SRRT	SRRT	False	False	False	24.2277718843911	0.25	True	False	0.11126786225475263	-3.567140450872546	-0.5777932
6016	UFSP1	UFSP1	False	False	False	0.343387028161283	0.25	True	False	0.0008294128388187826	-4.610721888031183	-0.2598047
6017	ACHE	ACHE	False	False	False	3.19573406278807	0.25	True	True	0.012920583012994114	-1.6916307850042631	2.3728032
6018	MUC12	MUC12	False	False	False	1.67574898726403	0.25	True	True	0.03078646719917059	-3.2936358108677575	0.92802095
6019	AC105446.1	AC105446.1	False	False	False	0.777837267164226	0.25	True	True	0.029929117096934413	-3.6326033436712044	0.6223201
6020	TRIM56	TRIM56	False	False	False	23.0264019195188	0.25	True	False	0.1277456726186324	-3.3476312016336798	-0.3076889
6021	SERPINE1	SERPINE1	False	False	False	0.961772971084147	0.25	True	False	0.00019697300468073347	-1.985578833711682	2.1077037
6022	AP1S1	AP1S1	False	False	False	7.49426679810632	0.25	True	False	0.05352739227799123	-3.892850718382541	-0.45173183
6023	PLOD3	PLOD3	False	False	False	7.61178709119757	0.25	True	False	0.058292071788281184	-3.7405942436476707	-0.26263303
6024	ZNHIT1	ZNHIT1	False	False	False	48.274917469427	0.25	True	False	0.2942277082459883	-2.904035749133587	-0.47456282
6025	CLDN15	CLDN15	False	False	False	2.6727235653887	0.25	True	False	0.006376887921669363	-4.22922025593014	0.08425591
6026	FIS1	FIS1	False	False	False	59.9780835432833	0.25	True	False	0.24446420378230818	-3.3521573991786138	-0.9532447
6027	AC006329.1	AC006329.1	False	False	False	0.43071894581891	0.25	True	False	0.001785640542731065	-5.032860348543025	-0.64051396
6028	IFT22	IFT22	False	False	False	4.13872372987888	0.25	True	True	0.01279258280858068	-3.7083647228499723	0.55399406
6029	CUX1	CUX1	False	False	False	34.1947862433614	0.25	True	False	0.19143522030096574	-2.477185194901433	0.48249486
6030	AC005072.1	AC005072.1	False	False	False	1.60004057801312	0.25	True	False	0.003897764602989509	-3.902820947825114	0.378622
6031	SH2B2	SH2B2	False	False	False	2.67339598619332	0.25	True	True	0.04360946911404909	-2.9757089969059636	1.214746
6032	PRKRIP1	PRKRIP1	False	False	False	14.7211651268712	0.25	True	False	0.079639989960058	-4.951326598291482	-1.7663329
6033	ORAI2	ORAI2	False	False	False	19.4660845328677	0.25	True	True	0.09795607618821095	-2.482094029214036	1.3003933
6034	ALKBH4	ALKBH4	False	False	False	4.46420182321995	0.25	True	False	0.020426042304151414	-4.862901316108754	-0.48723492
6035	LRWD1	LRWD1	False	False	False	2.66238170511216	0.25	True	False	0.013223144401859501	-4.5963032531361705	-0.24680111
6036	POLR2J	POLR2J	False	False	False	42.0485913312614	0.25	True	False	0.23223840527862905	-3.467585831283824	-1.0952814
6037	POLR2J3	POLR2J3	False	False	False	55.0435383237016	0.25	True	False	0.2445023162270974	-2.984968879608768	-0.50141287
6038	RASA4	RASA4	False	False	False	4.55788215604149	0.25	True	True	0.02472813179424169	-3.7409706713276285	0.5245881
6039	AC105052.4	AC105052.4	False	False	False	0.378723813898865	0.25	True	False	0.0008803219571613223	-4.2906683985369165	0.028838363
6040	UPK3BL1	UPK3BL1	False	False	False	17.9986113740613	0.25	True	False	0.1172976137030061	-3.371008893108665	-0.33645496
6041	POLR2J2	POLR2J2	False	False	False	2.24126430955254	0.25	True	False	0.01181936981405883	-5.45095249330827	-1.0175741
6042	FAM185A	FAM185A	False	False	False	2.09451104842852	0.25	True	False	0.014200577687104247	-5.15556950258345	-0.7511803
6043	FBXL13	FBXL13	False	False	False	0.321789059386227	0.25	True	False	0.0005221541084191767	-3.9359439586672016	0.3487497
6044	ARMC10	ARMC10	False	False	False	13.1560317671459	0.25	True	False	0.06828208364961806	-3.825475803671255	-0.36805385
6045	NAPEPLD	NAPEPLD	False	False	False	4.08125062666918	0.25	True	True	0.01989301899113608	-3.0563485374852304	1.1420206
6046	PMPCB	PMPCB	False	False	False	26.0946652014363	0.25	True	False	0.11433070861235387	-3.4849768520017492	-0.47669154
6047	DNAJC2	DNAJC2	False	False	False	37.8866655617037	0.25	True	False	0.14454164040353604	-2.8569187788633874	0.29612857
6048	PSMC2	PSMC2	False	False	False	20.1217894505674	0.25	True	False	0.09025696966837687	-3.367300992654566	0.20098802
6049	ORC5	ORC5	False	False	False	2.93859452571136	0.25	True	False	0.013521972970935579	-4.848407400389091	-0.47416344
6050	AC007384.1	AC007384.1	False	False	False	7.19212867507752	0.25	True	True	0.0822357524855779	-2.810604652821244	0.8923912
6051	LINC01004	LINC01004	False	False	False	1.73392784645027	0.25	True	False	0.01736368160189668	-5.161234236686531	-0.75628906
6052	KMT2E-AS1	KMT2E-AS1	False	False	False	12.9884797778848	0.25	True	False	0.1072959109890894	-3.2300663425001983	-0.16302633
6053	KMT2E	KMT2E	False	False	False	97.0352300508753	0.25	True	False	0.3413863057055412	-3.3618564447178128	-1.1786556
6054	AC005070.3	AC005070.3	False	False	False	1.90739312218663	0.25	True	False	0.014509994972566297	-4.856272970876028	-0.48125708
6055	SRPK2	SRPK2	False	False	False	22.8448629292714	0.25	True	False	0.14755917394533116	-3.7009473892730105	-0.7424415
6056	PUS7	PUS7	False	False	False	4.27791966976353	0.25	True	False	0.012208995803007567	-3.2433222625322977	0.97339666
6057	RINT1	RINT1	False	False	False	3.76829044426185	0.25	True	False	0.013802422782619854	-4.0795578611908185	0.21923025
6058	ATXN7L1	ATXN7L1	False	False	False	4.48545061311231	0.25	True	False	0.035135719520670954	-5.07633876823112	-0.67972535
6059	CDHR3	CDHR3	False	False	False	0.524220575559064	0.25	True	False	0.00484834074403888	-3.2788090232973808	0.9413926
6060	SYPL1	SYPL1	False	False	False	31.927680735423	0.25	True	False	0.16307887928249493	-2.7080476112855028	0.18245031
6061	NAMPT	NAMPT	False	False	False	67.8595746331716	0.25	True	True	0.4454098947438997	-0.702576224736275	1.70671
6062	AC007032.1	AC007032.1	False	False	False	2.67973397306326	0.25	True	True	0.09841643339207276	-1.9167413844526586	2.0025475
6063	CCDC71L	CCDC71L	False	False	False	13.363093496364	0.25	True	True	0.1494728585689625	-1.9493302741229188	1.4129086
6064	PIK3CG	PIK3CG	False	False	False	19.682903808974	0.25	True	False	0.1386483518272376	-2.817838578006152	0.3442164
6065	PRKAR2B	PRKAR2B	False	False	False	21.2881412468043	0.25	True	True	0.05199426049126485	-1.7011643947511947	2.3642054
6066	AC006387.1	AC006387.1	False	False	False	0.432262203476303	0.25	True	False	0.0014837325581049353	-4.272365186677724	0.045345277
6067	HBP1	HBP1	False	False	False	26.5838343736734	0.25	True	False	0.11232477469380504	-4.263163738538943	-1.4342439
6068	COG5	COG5	False	False	False	8.69033246039608	0.25	True	False	0.0671618167616698	-4.671601663080517	-1.4189214
6069	GPR22	GPR22	False	False	False	0.362020922665527	0.25	True	False	0.0016885047938410807	-5.309202967550261	-0.889736
6070	DUS4L	DUS4L	False	False	False	3.74546897727929	0.25	True	False	0.02190090542878446	-5.443080632226125	-1.0104747
6071	AC004839.2	AC004839.2	False	False	False	0.481659815896612	0.25	True	False	0.004831986358483693	-6.20122016308312	-1.6942095
6072	BCAP29	BCAP29	False	False	False	21.2469216983186	0.25	True	False	0.12139089949227587	-3.1852532827043234	-0.10788425
6073	AC002467.1	AC002467.1	False	False	False	1.9523394955903	0.25	True	False	0.004899925263838199	-3.8827096454225387	0.39675954
6074	CBLL1	CBLL1	False	False	False	17.0695413654759	0.25	True	False	0.09167216457983088	-3.959650462451798	-0.5346955
6075	DLD	DLD	False	False	False	17.752034475415	0.25	True	False	0.08420223534476026	-3.360328609236701	0.20964755
6076	LAMB1	LAMB1	False	False	False	0.656283965449051	0.25	True	False	0.003986983761048918	-5.417570233331117	-0.98746794
6077	AC005046.1	AC005046.1	False	False	False	0.389611704547312	0.25	True	False	0.0047150731610977525	-6.2845648945521795	-1.7693747
6078	PNPLA8	PNPLA8	False	False	False	40.5147959567044	0.25	True	False	0.172672951391893	-2.912628185586387	-0.08343656
6079	THAP5	THAP5	False	False	False	6.49978900843525	0.25	True	False	0.052337504769303274	-4.535669061965428	-0.19211763
6080	DNAJB9	DNAJB9	False	False	False	14.6211712092723	0.25	True	False	0.07268023900579201	-4.0110188300800464	-0.59849375
6081	IMMP2L	IMMP2L	False	False	False	5.83951770346909	0.25	True	False	0.02971752771040606	-4.314707415787897	0.007158564
6082	LRRN3	LRRN3	False	False	False	0.435066376201728	0.25	True	False	0.0006419295141535543	-1.2547663161444673	2.7667933
6083	DOCK4	DOCK4	False	False	False	1.03564954717809	0.25	True	False	0.006969589155911801	-4.941529197537597	-0.5581462
6084	ZNF277	ZNF277	False	False	False	11.754648656392	0.25	True	False	0.06113685089428013	-4.567277702195681	-1.2893536
6085	IFRD1	IFRD1	False	False	False	34.0458805610759	0.25	True	True	0.20509381679719949	-2.208213122932983	0.83206934
6086	LSMEM1	LSMEM1	False	False	False	0.486469044382561	0.25	True	False	0.002076101337979546	-4.6884266754647275	-0.32988343
6087	TMEM168	TMEM168	False	False	False	5.87407556185562	0.25	True	False	0.03586784750143535	-4.7190434256817335	-0.35749543
6088	BMT2	BMT2	False	False	False	4.93416923075625	0.25	True	False	0.02810766563957261	-4.595700835592226	-0.24625781
6089	SMIM30	SMIM30	False	False	False	12.4685012593266	0.25	True	False	0.09103092109661008	-3.2500581711103638	0.34660074
6090	MDFIC	MDFIC	False	False	False	15.5324906586844	0.25	True	False	0.10401590189022393	-3.5001170903774144	0.036033694
6091	TFEC	TFEC	False	False	False	14.5569483250598	0.25	True	True	0.11037147223850136	-2.2618593636659705	1.0283442
6092	TES	TES	False	False	False	33.5904545821765	0.25	True	False	0.1876945080016593	-3.212750120025252	-0.4734955
6093	CAV2	CAV2	False	False	False	0.260461192523389	0.25	True	False	0.0032858513146299057	-5.289647657346413	-0.8720999
6094	CAV1	CAV1	False	False	False	0.39312378465733	0.25	True	False	0.003360893190182441	-3.682730076269338	0.57711285
6095	MET	MET	False	False	False	0.589369371146997	0.25	True	True	0.015664535837604347	-3.357978621893075	0.8699928
6096	CAPZA2	CAPZA2	False	False	False	53.3718648073129	0.25	True	True	0.3136387833849577	-1.8720900780712082	0.85655665
6097	ST7-AS1	ST7-AS1	False	False	False	1.96985630992847	0.25	True	False	0.009396631493531244	-4.519324704052146	-0.17737733
6098	ST7	ST7	False	False	False	5.04898245088736	0.25	True	True	0.016599581774382453	-3.43921285817005	0.796731
6099	ST7-OT4	ST7-OT4	False	False	False	2.32155590843759	0.25	True	False	0.010942645979017373	-4.330574077601981	-0.0071509243
6100	LSM8	LSM8	False	False	False	56.6063901440944	0.25	True	False	0.2775188293350076	-3.8446132899603684	-1.6878254
6101	ING3	ING3	False	False	False	28.6149811807596	0.25	True	False	0.12100292009883072	-3.926591102148876	-1.0200942
6102	CPED1	CPED1	False	False	False	2.88690545723648	0.25	True	False	0.007562998722250904	-3.1195744409200437	1.0849997
6103	FAM3C	FAM3C	False	False	False	11.6111251800057	0.25	True	True	0.07151160541593586	-2.9293947012734423	0.7448569
6104	AASS	AASS	False	False	False	2.71297151334443	0.25	True	True	0.013357525655302677	-3.53540312556484	0.70998096
6105	NDUFA5	NDUFA5	False	False	False	39.6983933795241	0.25	True	False	0.21582969440643152	-4.000298005600684	-1.4970465
6106	WASL	WASL	False	False	False	8.78705427836475	0.25	True	False	0.03929814218972478	-4.694749702036743	-0.3355859
6107	AC006333.2	AC006333.2	False	False	False	3.07136022145626	0.25	True	False	0.025932112359113586	-3.9167535566684495	0.36605674
6108	POT1	POT1	False	False	False	2.60561037029354	0.25	True	False	0.01351347711203945	-4.753240552807579	-0.3883364
6109	POT1-AS1	POT1-AS1	False	False	False	0.278330585599327	0.25	True	False	0.0007612901528382724	-5.123217844679413	-0.72200364
6110	ZNF800	ZNF800	False	False	False	37.7883552378461	0.25	True	False	0.15602259243331726	-3.313467324092717	-0.26565054
6111	GCC1	GCC1	False	False	False	4.05894028636318	0.25	True	False	0.013134293378690865	-4.929608385100511	-0.5473953
6112	ARF5	ARF5	False	False	False	40.5921261732894	0.25	True	False	0.17073043389151987	-3.26200203106136	-0.53750664
6113	SND1	SND1	False	False	False	21.5630857959034	0.25	True	False	0.08695382594074483	-3.298943837675706	0.28588593
6114	SND1-IT1	SND1-IT1	False	False	False	5.56699591766202	0.25	True	False	0.03027765741002736	-3.911892557612277	0.3704407
6115	LRRC4	LRRC4	False	False	False	1.18320213705018	0.25	True	False	0.008043298856728364	-4.7504227759456095	-0.38579515
6116	RBM28	RBM28	False	False	False	12.8130635652576	0.25	True	False	0.058991967705350784	-3.7673496593482843	-0.2958626
6117	PRRT4	PRRT4	False	False	False	0.257697322806544	0.25	True	False	0.0019295559115676585	-4.317126103936195	0.004977249
6118	IMPDH1	IMPDH1	False	False	False	12.7502904395822	0.25	True	False	0.07649292013631803	-3.415521627786242	0.14109918
6119	HILPDA	HILPDA	False	False	False	4.31714767419014	0.25	True	True	0.03709824012587028	-3.280409304654473	0.9399494
6120	METTL2B	METTL2B	False	False	False	7.30375338639503	0.25	True	False	0.039352589403559624	-4.056449117788857	0.24007107
6121	AC090114.2	AC090114.2	False	False	False	2.84872693758051	0.25	True	False	0.01794206061455265	-4.900588797240835	-0.5212237
6122	AC018638.7	AC018638.7	False	False	False	0.564726061284514	0.25	True	False	0.0011147554889326802	-4.67604655820142	-0.3187183
6123	FAM71F2	FAM71F2	False	False	False	0.656118145913922	0.25	True	False	0.004736659374887036	-5.003035569353693	-0.6136162
6124	CALU	CALU	False	False	False	18.4641607392953	0.25	True	False	0.0801635466583526	-3.2537311374194866	0.342039
6125	CCDC136	CCDC136	False	False	False	0.922610673527593	0.25	True	False	0.007967462847597622	-4.490240481040164	-0.15114747
6126	KCP	KCP	False	False	False	0.334883826472527	0.25	True	False	0.005431683202321843	-6.340480454745444	-1.8198026
6127	ATP6V1F	ATP6V1F	False	False	False	71.0581133255995	0.25	True	False	0.35639152974353067	-2.1116920788109437	0.25035092
6128	IRF5	IRF5	False	False	False	6.13288166660839	0.25	True	True	0.06337189972882147	-2.762344359803388	0.95232934
6129	TNPO3	TNPO3	False	False	False	13.0865137187484	0.25	True	False	0.06955049888223275	-3.6641808769627437	-0.1677295
6130	TSPAN33	TSPAN33	False	False	False	9.26579780938641	0.25	True	True	0.03880817024447874	-2.5726427689297755	1.5782548
6131	SMO	SMO	False	False	False	0.260305289708911	0.25	True	False	0.0015883778609361845	-5.258571205567653	-0.8440733
6132	AHCYL2	AHCYL2	False	False	False	1.81943962268316	0.25	True	False	0.011145760848458697	-6.321225838875767	-1.8024377
6133	STRIP2	STRIP2	False	False	False	1.38337924204585	0.25	True	False	0.002889394920999003	-2.442200704331101	1.6958952
6134	SMKR1	SMKR1	False	False	False	0.851500642420105	0.25	True	False	0.008152188189480734	-5.097916476044706	-0.6991854
6135	AC078846.1	AC078846.1	False	False	False	2.7064514807765	0.25	True	False	0.01593076437833404	-5.35463601050041	-0.93071014
6136	NRF1	NRF1	False	False	False	4.8460010476884	0.25	True	False	0.02316031362804238	-5.37972143747364	-0.9533337
6137	AC084864.2	AC084864.2	False	False	False	0.661998491340809	0.25	True	False	0.0007702040275591479	-1.849477927498055	2.2304473
6138	UBE2H	UBE2H	False	False	False	26.5466435098046	0.25	True	False	0.11959604393346827	-3.5748224440784493	-0.58724576
6139	AC073320.1	AC073320.1	False	False	False	1.20353033437701	0.25	True	False	0.00929663596411723	-5.387872716113875	-0.96068496
6140	ZC3HC1	ZC3HC1	False	False	False	2.63104054883848	0.25	True	False	0.012974998087421034	-5.064835931642694	-0.6693514
6141	KLHDC10	KLHDC10	False	False	False	8.06246078690513	0.25	True	False	0.03952275608719834	-5.055890793083915	-0.66128415
6142	AC087071.1	AC087071.1	False	False	False	0.385377471818253	0.25	True	False	0.002094576855366788	-4.9754763293163595	-0.5887617
6143	TMEM209	TMEM209	False	False	False	6.93834901251761	0.25	True	False	0.04407142213089857	-5.248590364134712	-0.835072
6144	CEP41	CEP41	False	False	False	3.40494647312028	0.25	True	True	0.01339747323671626	-3.6870915260400645	0.5731795
6145	MEST	MEST	False	False	False	5.21232000488296	0.25	True	True	0.013573549661047242	-2.502997039323866	1.6410655
6146	COPG2	COPG2	False	False	False	2.42362768956502	0.25	True	False	0.011308719534509605	-4.642468548770495	-0.2884357
6147	AUXG01000058.1	AUXG01000058.1	False	False	False	2.61093165414411	0.25	True	False	0.012019336102145452	-3.089657314066589	1.1119808
6148	TSGA13	TSGA13	False	False	False	0.268109518429307	0.25	True	False	0.0003688235267602233	-4.722074136876135	-0.3602287
6149	AC016831.7	AC016831.7	False	False	False	2.9393681630406	0.25	True	False	0.013103584897004805	-5.2247880191253175	-0.8136056
6150	LINC00513	LINC00513	False	False	False	8.43809466781348	0.25	True	True	0.09749229109513032	-2.7731539038011594	0.9389041
6151	AC016831.1	AC016831.1	False	False	False	7.77063967216671	0.25	True	False	0.04548746210047426	-4.010143779014039	0.28183195
6152	AC016831.5	AC016831.5	False	False	False	16.5969007469179	0.25	True	False	0.07173421977872207	-3.6885112292350692	-0.1979472
6153	AC058791.1	AC058791.1	False	False	False	16.0817306244185	0.25	True	False	0.07159956715826203	-3.2431701800261954	0.35515544
6154	LINC-PINT	LINC-PINT	False	False	False	53.0580082701227	0.25	True	False	0.2064662576466153	-3.1674087755913902	-0.4145668
6155	MKLN1	MKLN1	False	False	False	20.0216780714603	0.25	True	False	0.09855289779370469	-3.8540605260406458	-0.40355536
6156	MKLN1-AS	MKLN1-AS	False	False	False	0.74179354257171	0.25	True	False	0.005755698841805016	-6.362382139651849	-1.8395549
6157	AC008264.2	AC008264.2	False	False	False	0.478865518288281	0.25	True	False	0.002563039887049126	-5.2182099522720495	-0.80767316
6158	PODXL	PODXL	False	False	False	0.388313369153206	0.25	True	False	0.0009032920401077269	-4.8024324743374205	-0.43270057
6159	PLXNA4	PLXNA4	False	False	False	1.25460604061547	0.25	True	False	0.003078549135733023	-1.9261534226701662	2.1612968
6160	CHCHD3	CHCHD3	False	False	False	17.6127210429807	0.25	True	False	0.07206772240368722	-3.15263474446968	0.46759823
6161	EXOC4	EXOC4	False	False	False	13.3636492825882	0.25	True	False	0.07446403979305732	-4.650056528797766	-1.3921629
6162	SLC35B4	SLC35B4	False	False	False	4.21917056213571	0.25	True	False	0.026347606680613686	-5.03814073444729	-0.6452761
6163	AKR1B1	AKR1B1	False	False	False	13.8322027838157	0.25	True	False	0.06723281082619582	-3.9143170166610477	-0.47839245
6164	BPGM	BPGM	False	False	False	9.01669438741357	0.25	True	True	0.03951965162455957	-3.632834605404954	0.62211156
6165	CALD1	CALD1	False	False	False	0.423130061816684	0.25	True	False	-0.0002869466483039823		0.0
6166	AGBL3	AGBL3	False	False	False	0.47767809477986	0.25	True	False	0.0051474561424212795	-5.640958396919524	-1.1889325
6167	CYREN	CYREN	False	False	False	6.83179716101178	0.25	True	False	0.030431187314263447	-4.243217502816225	0.07163237
6168	TMEM140	TMEM140	False	False	False	2.32742747129766	0.25	True	False	0.01202776919112704	-4.676037504494614	-0.31871015
6169	AC083862.2	AC083862.2	False	False	False	0.299019943834827	0.25	True	False	0.0017306171185731618	-5.643873897920184	-1.1915619
6170	AC083862.3	AC083862.3	False	False	False	4.63317197155231	0.25	True	False	0.02644310113281225	-5.061605359381785	-0.6664379
6171	WDR91	WDR91	False	False	False	4.5480200638568	0.25	True	False	0.01573360887399012	-4.126949225677479	0.17648993
6172	CNOT4	CNOT4	False	False	False	22.7375709760588	0.25	True	False	0.12478389125360395	-4.582322204026844	-1.8269657
6173	NUP205	NUP205	False	False	False	5.21721679352949	0.25	True	False	0.02413491990693519	-3.98877464064365	0.3011039
6174	STMP1	STMP1	False	False	False	52.5425312673175	0.25	True	False	0.3030554810592747	-2.2326486101888126	0.39146775
6175	AC015987.1	AC015987.1	False	False	False	1.84125811273518	0.25	True	False	0.006830481530814145	-5.527866795751688	-1.0869398
6176	MTPN	MTPN	False	False	False	93.4338257119059	0.25	True	False	0.4098627786298414	-2.884950655581925	-0.5414598
6177	CREB3L2	CREB3L2	False	False	False	15.7361887123766	0.25	True	False	0.07401857440519885	-3.4238320927194077	0.13077779
6178	TRIM24	TRIM24	False	False	False	13.4518274896211	0.25	True	False	0.05414249161999206	-3.3760450121426553	0.19012816
6179	SVOPL	SVOPL	False	False	False	0.981637981656816	0.25	True	False	0.0014410729139252966	-3.7424983322951495	0.52321035
6180	KIAA1549	KIAA1549	False	False	False	0.758455565292911	0.25	True	False	0.000164165293888266	-1.7453211711485805	2.324382
6181	ZC3HAV1L	ZC3HAV1L	False	False	False	0.388386924810686	0.25	True	False	-0.0007907595388913285		0.0
6182	ZC3HAV1	ZC3HAV1	False	False	False	40.1491683409044	0.25	True	False	0.23025656241922685	-3.771376339439682	-1.4691008
6183	TTC26	TTC26	False	False	False	1.38346554657548	0.25	True	False	0.006438366937685251	-4.447584508372087	-0.112677805
6184	UBN2	UBN2	False	False	False	12.1350567146594	0.25	True	False	0.0553031026666598	-3.4731518147519327	0.0695239
6185	FMC1	FMC1	False	False	False	12.1900327003041	0.25	True	False	0.10203960647821797	-3.1835710380325293	0.42917612
6186	LUC7L2	LUC7L2	False	False	False	39.8964536160158	0.25	True	False	0.16603159419338429	-2.9386678977717784	-0.11727955
6187	AC083880.1	AC083880.1	False	False	False	1.48242678892005	0.25	True	False	0.014508277822428537	-4.167988139659304	0.13947862
6188	HIPK2	HIPK2	False	False	False	15.2807565862602	0.25	True	False	0.09751958675507395	-3.27295882551133	0.3181587
6189	TBXAS1	TBXAS1	False	False	False	11.7431835581261	0.25	True	True	0.13504933522027912	-1.980585023615809	1.3744498
6190	PARP12	PARP12	False	False	False	6.84556696989492	0.25	True	False	0.07230894123170914	-3.5270282013013343	0.0026107528
6191	KDM7A	KDM7A	False	False	False	15.2279069068668	0.25	True	False	0.061595100310494505	-3.8012359378205502	-0.33794853
6192	KDM7A-DT	KDM7A-DT	False	False	False	2.315799628684	0.25	True	False	0.010080111968981877	-4.909920090232522	-0.5296392
6193	SLC37A3	SLC37A3	False	False	False	4.25399878725788	0.25	True	False	0.021225230965135074	-5.444845902143805	-1.0120667
6194	MKRN1	MKRN1	False	False	False	36.4833909480121	0.25	True	False	0.18216534964831596	-3.0581155762865238	-0.2725219
6195	ADCK2	ADCK2	False	False	False	4.18308395552635	0.25	True	False	0.02495631938013922	-4.465153432809946	-0.1285225
6196	NDUFB2	NDUFB2	False	False	False	75.6137600323588	0.25	True	False	0.40365683742914416	-2.723321143016336	-0.3556643
6197	NDUFB2-AS1	NDUFB2-AS1	False	False	False	0.73583967578191	0.25	True	False	0.006792226747149763	-6.219634274973633	-1.7108164
6198	BRAF	BRAF	False	False	False	34.2490778702705	0.25	True	False	0.11934684945658114	-3.0755701832406546	0.02707987
6199	MRPS33	MRPS33	False	False	False	21.5249177283341	0.25	True	False	0.11884512345399041	-3.2521097675029607	-0.19015059
6200	AGK	AGK	False	False	False	6.32649812526668	0.25	True	True	0.025725314645306547	-3.6700109026057386	0.58858377
6201	AC004918.1	AC004918.1	False	False	False	1.55541125015387	0.25	True	False	0.008649493405950712	-5.34121730444147	-0.91860837
6202	DENND11	DENND11	False	False	False	8.28772119674046	0.25	True	True	0.02974695880591929	-3.3388680123187817	0.8872279
