uniprot	protein_name	transmembrane	peripheral	secreted	secreted_desc	secreted_highlight	receptor	receptor_desc	integrin	other	other_desc	tags	tags_reason	tags_description	pfam
P34932	HSPA4_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P34947	GRK5_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P34947	GRK5_HUMAN	False	True	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P34969	5HT7R_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P34969	HTR7_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P34972	CNR2_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF00001;
P34972	CNR2_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P34981	TRFR_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF00001;
P34981	TRHR_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P34998	CRFR1_HUMAN	True	False	False	nan	False	True	hormone receptor	False	False	nan	To_add	nan	nan	nan
P34998	CRHR1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P35030	TRY3_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P35030	PRSS3_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P35052	GPC1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P35052	GPC1_HUMAN	True	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P35070	BTC_HUMAN	True	False	True	Growthfactor	True	False	nan	False	False	nan	To_add	nan	nan	nan
P35070	BTC_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P35222	CTNNB1_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P35222	CTNB1_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P35225	IL13_HUMAN	False	False	True	Cytokine	True	False	nan	False	False	nan	To_add	nan	nan	PF03487;
P35225	IL13_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P35247	SFTPD_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P35247	SFTPD_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P35318	ADML_HUMAN	False	False	True	Hormone	True	False	nan	False	False	nan	To_add	nan	nan	PF00214;
P35318	ADM_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P35346	SSTR5_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P35346	SSR5_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P35348	ADA1A_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P35348	ADRA1A_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P35354	PTGS2_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P35354	PGH2_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P35367	HRH1_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF00001;
P35367	HRH1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P35368	ADA1B_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P35368	ADRA1B_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P35372	OPRM1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P35372	OPRM_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P35408	PE2R4_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF00001;
P35408	PTGER4_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P35414	APLNR_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P35414	APJ_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF00001;
P35442	TSP2_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P35442	THBS2_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P35443	TSP4_HUMAN	False	False	True	Growthfactor	True	False	nan	False	False	nan	To_add	nan	nan	nan
P35443	THBS4_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P35462	DRD3_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P35462	DRD3_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P35499	SCN4A_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P35499	SCN4A_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P35555	FBN1_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P35555	FBN1_HUMAN	False	False	True	Hormone	True	False	nan	False	False	nan	To_add	nan	nan	PF12662;PF07645;PF18193;PF00683;
P35590	TIE1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P35590	TIE1_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P35613	BSG_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P35613	BASI_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	Possible_receptor	nan
P35625	TIMP3_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P35625	TIMP3_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P35916	FLT4_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P35916	VGFR3_HUMAN	True	False	True	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF07679;PF07714;PF17988;
P35968	KDR_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P35968	VGFR2_HUMAN	True	False	True	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF07679;PF00047;PF07714;PF17988;
P36021	SLC16A2_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P36021	MOT8_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P36544	ACHA7_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF02931;PF02932;
P36544	CHRNA7_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P36888	FLT3_HUMAN	True	False	False	nan	False	True	Cytokine_receptor	False	False	nan	To_add | To_comment	Extracellular_add	Iglike	PF00047;PF07714;
P36888	FLT3_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P36894	BMPR1A_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P36894	BMR1A_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add | To_comment	Extracellular_add	complex (uniprot)	PF01064;PF07714;PF08515;
P36896	ACV1B_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	IUPHAR	PF01064;PF00069;PF08515;
P36896	ACVR1B_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P36897	TGFBR1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P36897	TGFR1_HUMAN	True	False	False	nan	False	True	TGFBeta_receptor_add	False	False	nan	To_add	nan	nan	PF01064;PF00069;PF08515;
P36941	TNR3_HUMAN	True	False	False	nan	False	True	TNF_receptor_add	False	False	nan	To_add	nan	TNF_receptor_add (uniprot)	PF00020;
P36941	LTBR_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P36955	PEDF_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P36955	SERPINF1_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P37023	ACVL1_HUMAN	True	False	False	nan	False	True	TGFBeta_receptor_add	False	False	nan	To_add	nan	nan	PF07714;PF08515;
P37023	ACVRL1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P37173	TGFBR2_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P37173	TGFR2_HUMAN	True	False	False	nan	False	True	TGFBeta_receptor_add	False	False	nan	To_add	nan	nan	PF08917;PF07714;
P37288	AVPR1A_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P37288	V1AR_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF00001;PF08983;
P37840	SNCA_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P37840	SYUA_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P38484	IFNGR2_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P38484	INGR2_HUMAN	True	False	False	nan	False	True	Interferon_receptor_add	False	False	nan	To_add	nan	nan	PF09294;PF01108;
P38570	ITGAE_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P38570	ITAE_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	Integrin (uniprot)	PF01839;PF00357;PF08441;PF00092;
P39019	RPS19_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P39019	RS19_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	PF01090;
P39060	COL18A1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P39060	COIA1_HUMAN	False	False	True	nan	False	False	nan	False	True	Collagen	To_add	nan	Collagen	PF01391;PF06121;PF06482;PF01392;
P39900	MMP12_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P39900	MMP12_HUMAN	False	False	True	nan	False	False	nan	False	True	Matrix metalloproteinase	To_add	nan	Matrix metalloproteinase	nan
P39905	GDNF_HUMAN	False	False	True	Growthfactor	True	False	nan	False	False	nan	To_add	nan	nan	PF00019;
P39905	GDNF_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P40145	ADCY8_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P40145	ADCY8_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P40189	IL6ST_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P40189	IL6RB_HUMAN	True	False	True	Cytokine	True	True	Cytokine_receptor_add	False	False	nan	To_add	nan	nan	PF00041;PF09240;PF06328;
P40197	GP5_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P40197	GPV_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	vWF receptor (uniprot)	nan
P40198	CEACAM3_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P40198	CEAM3_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add | To_comment	Adhesion_add	Iglike	nan
P40199	CEACAM6_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P40199	CEAM6_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_comment	Adhesion_add	nan	PF13895;PF07686;
P40200	CD96_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P40200	TACT_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add | To_comment	Receptor_add | Extracellular_add	Iglike | Receptor_add	nan
P40225	TPO_HUMAN	False	False	True	Cytokine | Hormone	True	False	nan	False	False	nan	To_add	nan	nan	PF00758;
P40225	THPO_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P40238	MPL_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P40238	TPOR_HUMAN	True	False	False	nan	False	True	cytokine_receptor_add	False	False	nan	To_add	nan	nan	PF09067;PF00041;
P40259	CD79B_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P40259	CD79B_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_comment	Receptor_add	nan	nan
P40933	IL15_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P40933	IL15_HUMAN	False	False	True	Cytokine	True	False	nan	False	False	nan	To_add	nan	nan	PF02372;
P41143	OPRD1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P41143	OPRD_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P41145	OPRK1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P41145	OPRK_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P41146	OPRL1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P41146	OPRX_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P41159	LEP_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	PF02024;
P41159	LEP_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P41180	CASR_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P41180	CASR_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P41217	CD200_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P41217	OX2G_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_comment	Extracellular_add	nan	PF00047;
P41221	WNT5A_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P41221	WNT5A_HUMAN	False	False	True	CellSignal_WNT	True	False	nan	False	False	nan	To_add	nan	nan	PF00110;
P41271	NBL1_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P41271	NBL1_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P41273	TNFL9_HUMAN	True	False	True	cytokine	True	False	nan	False	False	nan	To_add	nan	ligandIUPHAR	PF00229;
P41273	TNFSF9_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P41586	ADCYAP1R1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P41586	PACR_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF00002;PF02793;
P41587	VIPR2_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P41587	VIPR2_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF00002;PF02793;
P41594	GRM5_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P41594	GRM5_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P41595	5HT2B_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P41595	HTR2B_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P41597	CCR2_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P41597	CCR2_HUMAN	True	False	False	nan	False	True	Chemokine_receptor CCR_add	False	False	nan	To_add	nan	nan	PF00001;
P41968	MC3R_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P41968	MC3R_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF00001;
P42081	CD86_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_comment	Extracellular_add	nan	PF13895;PF07686;
P42081	CD86_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P42127	ASIP_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P42127	ASIP_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P42336	PK3CA_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P42336	PIK3CA_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P42701	IL12RB1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P42701	I12R1_HUMAN	True	False	False	nan	False	True	Cytokine_receptor	False	False	nan	To_add	nan	cytokine_receptor	PF00041;
P42702	LIFR_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P42702	LIFR_HUMAN	True	False	True	nan	False	True	Cytokine_receptor_add	False	False	nan	To_add	nan	nan	PF00041;PF17971;PF18207;
P42830	CXCL5_HUMAN	False	False	True	Cytokine	True	False	nan	False	False	nan	To_add	nan	nan	PF00048;
P42830	CXCL5_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P43026	GDF5_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P43026	GDF5_HUMAN	True	False	True	Growthfactor | Cytokine	True	False	nan	False	False	nan	To_add	nan	nan	PF00019;PF00688;
P43080	GUC1A_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P43080	GUCA1A_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P43116	PE2R2_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P43116	PTGER2_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P43119	PI2R_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF00001;
P43119	PTGIR_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P43121	MUC18_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	Iglike	nan
P43121	MCAM_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P43146	DCC_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P43146	DCC_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	Iglike	nan
P43220	GLP1R_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P43220	GLP1R_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P43405	SYK_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P43405	KSYK_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P43489	TNFRSF4_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P43489	TNR4_HUMAN	True	False	False	nan	False	True	TNF_receptor_add	False	False	nan	To_add	nan	TNF_receptor_add (uniprot)	PF00020;
P43490	NAMPT_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P43490	NAMPT_HUMAN	False	False	True	Cytokine	True	False	nan	False	False	nan	To_add	nan	nan	PF18127;PF04095;
P43626	KIR2DL1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P43626	KI2L1_HUMAN	True	False	False	nan	False	True	KIR_add	False	False	nan	To_comment	Extracellular_add	nan	PF00047;
P43627	KIR2DL2_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P43627	KI2L2_HUMAN	True	False	False	nan	False	True	KIR_add	False	False	nan	To_comment	Extracellular_add	nan	nan
P43628	KIR2DL3_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P43628	KI2L3_HUMAN	True	False	False	nan	False	True	KIR_add	False	False	nan	To_comment	Extracellular_add	nan	PF00047;
P43629	KIR3DL1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P43629	KI3L1_HUMAN	True	False	False	nan	False	True	KIR_add	False	False	nan	To_comment	Extracellular_add	nan	PF00047;
P43630	KI3L2_HUMAN	True	False	False	nan	False	True	KIR_add	False	False	nan	To_comment	Extracellular_add	nan	PF00047;
P43630	KIR3DL2_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P43631	KI2S2_HUMAN	True	False	False	nan	False	True	KIR_add	False	False	nan	To_comment	Extracellular_add	nan	nan
P43631	KIR2DS2_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P43632	KI2S4_HUMAN	True	False	False	nan	False	True	KIR_add	False	False	nan	To_comment	Extracellular_add	nan	nan
P43632	KIR2DS4_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P43681	ACHA4_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P43681	CHRNA4_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P45452	MMP13_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P45452	MMP13_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P46091	CMKLR2_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P46091	GPR1_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF00001;
P46092	CCR10_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P46092	CCR10_HUMAN	True	False	False	nan	False	True	Chemokine_receptor CCR_add	False	False	nan	To_add	nan	nan	PF00001;
P46094	XCR1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P46094	XCR1_HUMAN	True	False	False	nan	False	True	Chemokine_receptor XC_add	False	False	nan	To_add	nan	nan	PF00001;
P46379	BAG6_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P46379	BAG6_HUMAN	False	True	False	nan	False	False	nan	False	False	nan	To_add | To_comment	Extracellular_add	complex	PF12057;PF00240;
P46531	NOTC1_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF12796;PF11936;PF00008;PF07645;PF12661;PF06816;PF07684;PF00066;
P46531	NOTCH1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P46663	BKRB1_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	Migration	PF00001;
P46663	BDKRB1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P47211	GALR1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P47211	GALR1_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF00001;
P47870	GABRB2_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P47870	GBRB2_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P47871	GCGR_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P47871	GLR_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF00002;PF02793;
P47872	SCTR_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF00002;PF02793;
P47872	SCTR_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P47890	OR1G1_HUMAN	True	False	False	nan	False	False	nan	False	True	Olfactory receptor	To_add	nan	Olfactory receptor	nan
P47890	OR1G1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P47898	5HT5A_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P47898	HTR5A_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P47901	AVPR1B_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P47901	V1BR_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF00001;
P47972	NPTX2_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P47972	NPTX2_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P47992	XCL1_HUMAN	False	False	True	Cytokine	True	False	nan	False	False	nan	To_add	nan	nan	PF00048;
P47992	XCL1_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P48023	FASLG_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P48023	TNFL6_HUMAN	True	False	True	Cytokine	True	False	nan	False	False	nan	To_add	nan	nan	PF00229;
P48029	SLC6A8_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P48029	SC6A8_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P48039	MTR1A_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P48039	MTNR1A_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P48050	KCNJ4_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P48050	KCNJ4_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P48061	CXCL12_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
P48061	SDF1_HUMAN	False	False	True	Growthfactor | Cytokine	True	False	nan	False	False	nan	To_add	nan	nan	PF00048;
P48145	NPBWR1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P48145	NPBW1_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF00001;
P48146	NPBWR2_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P48146	NPBW2_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF00001;
P48357	LEPR_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P48357	LEPR_HUMAN	True	False	True	nan	False	True	Cytokine_receptor_add IL6 family	False	False	nan	To_comment	Receptor_add	nan	PF06328;PF18589;
P48509	CD151_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P48509	CD151_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	Essential for the proper assembly of the glomerular and tubular basement membranes in kidney (uniprot)	nan
P48546	GIPR_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P48546	GIPR_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P48551	IFNAR2_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
P48551	INAR2_HUMAN	True	False	True	nan	False	True	Interferon_receptor_add	False	False	nan	To_add	nan	nan	PF09294;PF01108;
P48645	NMU_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	PF02070;
P48645	NMU_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
